Symbol,Key,Strategy,TradePnL,TradePnLSD,TradePnL_5,TradePnL_95,TGP,TGPSD,TGP_5,TGP_95,Trades,Nfamily,RR
CL=F,CL=F_27,SMA1,-2.2390625,19.4224551040731,-39.185,24.46,49.1527777777778,1713.14762293602,-1145,2140.6,12572,288,-0.115282156040636
EURUSD=X,EURUSD=X_31,SMA1,-1.98416666666667,1.56459960687217,-4.2,-0.27,-48.3055555555556,126.194102899695,-316,109,13309,288,-1.26816257523755
