Symbol,Key,Strategy,TradePnL,TradePnLSD,TradePnL_5,TradePnL_95,TGP,TGPSD,TGP_5,TGP_95,Trades,Nfamily
USDPLN=X,USDPLN=X_10_124,SMA2M,18.945875,112.647724970355,-136,168.05,-1.60763888888889,241.474288221294,-374.25,319,2220,576
USDPLN=X,USDPLN=X_43_149,SMA2M,14.6745,118.397842040076,-190,144.35,-16.2361111111111,325.593413801801,-298.25,328.25,2152,576
USDPLN=X,USDPLN=X_12_124,SMA2M,10.518875,116.345388500364,-142,140.5,-4.15798611111111,238.015171687652,-332,311.5,2234,576
USDPLN=X,USDPLN=X_36_149,SMA2M,9.212625,112.413236379331,-160,143.1,-17.5225694444444,320.414442779829,-298.75,318.75,2158,576
USDPLN=X,USDPLN=X_14_124,SMA2M,3.47975,115.298046894378,-187,128.55,-5.79861111111111,234.586684224529,-327,309.5,2242,576
^FTSE,^FTSE_36_124,SMA2M,-78.3784375,105.05062696602,-263,87,-34.3611111111111,210.868163589146,-267,121,2785,576
^FTSE,^FTSE_17_149,SMA2M,-78.6691666666667,102.645819313093,-263,41.7525,-25.71875,181.237084397398,-255,150,2784,576
^FTSE,^FTSE_25_124,SMA2M,-78.6691666666667,102.645819313093,-263,41.7525,-34.1302083333333,214.514510442108,-267,121,2784,576
^FTSE,^FTSE_30_124,SMA2M,-79.5240625,101.964175180131,-262,41.25,-34.3003472222222,213.895354503412,-267,121,2785,576
^FTSE,^FTSE_21_149,SMA2M,-79.7042708333333,101.925252753851,-262,41.25,-25.9652777777778,180.571918976084,-255,150,2785,576
^FTSE,^FTSE_12_149,SMA2M,-80.1555208333333,98.6253935579611,-262,21,-25.8611111111111,181.65331954692,-255,150,2786,576
^FTSE,^FTSE_21_124,SMA2M,-80.1555208333333,98.6253935579611,-262,21,-34.2864583333333,215.17770102012,-267,121,2786,576
^FTSE,^FTSE_36_104,SMA2M,-80.2890625,98.6399650731799,-262,21,-33.2361111111111,177.345743817667,-250,123,2786,576
^FTSE,^FTSE_17_179,SMA2M,-80.591875,129.197255570595,-375,106.5,-27.8888888888889,219.305627076992,-520,145,2318,576
^FTSE,^FTSE_17_124,SMA2M,-80.7614583333333,98.7432742011128,-263,18,-34.4409722222222,214.703095269625,-267,121,2786,576
^FTSE,^FTSE_30_104,SMA2M,-80.7614583333333,98.7432742011128,-263,18,-33.3611111111111,177.110718939552,-250,123,2786,576
^FTSE,^FTSE_30_179,SMA2M,-80.8701041666667,121.067877442409,-289,97,-29.0104166666667,205.944703162935,-283,164,2549,576
^FTSE,^FTSE_25_149,SMA2M,-81.1823958333333,99.6873054447313,-265,11.42,-26.4930555555556,178.486779304444,-254,149.25,2790,576
^FTSE,^FTSE_43_104,SMA2M,-81.4984375,96.1872430465772,-262,8.7825,-33.6875,175.612655530883,-250,122.25,2791,576
^FTSE,^FTSE_14_149,SMA2M,-81.9708333333333,96.2871880384451,-263,8.01,-26.4965277777778,179.324849719868,-255,149.25,2791,576
^FTSE,^FTSE_43_86,SMA2M,-82.7204166666667,91.319481439345,-217,7.7375,-27.7881944444444,181.185641813906,-260.25,165,2814,576
^FTSE,^FTSE_36_86,SMA2M,-82.97375,92.1142233174032,-222,8.01,-28.3645833333333,179.202501135011,-259.25,162.25,2818,576
^FTSE,^FTSE_14_124,SMA2M,-83.0380208333333,96.0662064972824,-263,8.01,-34.9982638888889,211.908130210133,-267,121,2793,576
^FTSE,^FTSE_25_104,SMA2M,-83.0380208333333,96.0662064972824,-263,8.01,-33.9809027777778,175.226753912854,-250,122.25,2793,576
^FTSE,^FTSE_10_149,SMA2M,-83.1715625,96.0771175378144,-263,7.76,-26.8194444444444,179.003489022213,-255,149,2793,576
^FTSE,^FTSE_43_72,SMA2M,-83.1966666666667,89.2652540249584,-252,2.1725,-36.6041666666667,200.01597218831,-274,179,2837,576
^FTSE,^FTSE_14_179,SMA2M,-83.7584375,124.892981373976,-370,55.3325,-28.4288194444444,220.022927981518,-519,151,2420,576
^FTSE,^FTSE_10_86,SMA2M,-84.315,83.0980344437885,-212,0.0875,-30.3506944444444,168.978512447832,-261,163,2842,576
^FTSE,^FTSE_10_179,SMA2M,-84.8547916666667,112.233759542344,-259,48.5825,-28.625,212.085294572521,-281,151,2635,576
^FTSE,^FTSE_12_179,SMA2M,-84.8547916666667,112.233759542344,-259,48.5825,-28.625,212.085294572521,-281,151,2635,576
^FTSE,^FTSE_12_86,SMA2M,-85.4469791666667,82.6823137216023,-213,0.0175,-30.9236111111111,167.516907070867,-260,163,2844,576
^FTSE,^FTSE_43_124,SMA2M,-86.2984375,105.113960255956,-265,16.375,-37.140625,199.973735707533,-292,118,2792,576
^FTSE,^FTSE_30_149,SMA2M,-86.4786458333333,105.064463405942,-265,16.375,-29.3802083333333,169.772029930549,-270,143.75,2792,576
^FTSE,^FTSE_10_124,SMA2M,-86.6408333333333,98.7201331214093,-263,8.01,-36.0711805555556,207.380775938525,-267,118.75,2796,576
^FTSE,^FTSE_12_124,SMA2M,-86.6408333333333,98.7201331214093,-263,8.01,-36.0711805555556,207.380775938525,-267,118.75,2796,576
^FTSE,^FTSE_36_149,SMA2M,-88.13625,106.373670656546,-265,10.795,-29.7777777777778,169.099165943257,-270,143,2788,576
^FTSE,^FTSE_30_86,SMA2M,-88.9866666666667,91.9494427637351,-262,0.325,-30.3298611111111,172.90712926378,-262.75,162,2828,576
^FTSE,^FTSE_21_104,SMA2M,-89.0509375,95.9041441844064,-267,2.39,-35.7361111111111,170.196540550797,-255,119,2803,576
^FTSE,^FTSE_43_179,SMA2M,-89.2236458333333,101.833355357712,-257,12.105,-30.0190972222222,199.295641392731,-276,143,2764,576
^FTSE,^FTSE_25_86,SMA2M,-89.7009375,89.5178819663615,-222,-0.05,-31.3715277777778,169.320290743573,-266.5,162,2832,576
^FTSE,^FTSE_17_86,SMA2M,-90.5089583333333,94.5154210472853,-294,0.3375,-30.6458333333333,173.663050812173,-275.5,163.25,2830,576
^FTSE,^FTSE_14_86,SMA2M,-90.7397916666667,94.5717064730213,-294,0.285,-30.7291666666667,173.561765725459,-275.5,163.25,2830,576
^FTSE,^FTSE_36_179,SMA2M,-91.3070833333333,107.680887107442,-326,12.8325,-32.1996527777778,188.870915384397,-326,138,2552,576
^FTSE,^FTSE_21_86,SMA2M,-92.4642708333333,91.9757956231712,-213,0.0725,-31.9583333333333,169.223952462282,-275.75,163,2834,576
^FTSE,^FTSE_25_179,SMA2M,-94.6154166666667,116.024055717285,-384,2.4375,-31.5659722222222,201.831429848969,-509,140,2325,576
^FTSE,^FTSE_43_149,SMA2M,-94.6508333333333,99.6142148561314,-267,12,-31.0173611111111,168.812063376839,-271,143.5,2785,576
^FTSE,^FTSE_21_179,SMA2M,-95.1204166666667,116.50945381038,-382,2.57,-31.6805555555556,202.945995053395,-508,140,2325,576
^FTSE,^FTSE_14_104,SMA2M,-95.5080208333333,99.1766711280514,-295,0.825,-38.5885416666667,163.712513050615,-294,116,2816,576
^FTSE,^FTSE_17_104,SMA2M,-96.4970833333333,99.6918899928719,-291,0.79,-38.5520833333333,163.710446600353,-267.75,116,2814,576
^FTSE,^FTSE_10_104,SMA2M,-96.9851041666667,92.6704353467569,-215,0.1775,-39.7881944444444,156.623581764479,-292.25,115,2826,576
^FTSE,^FTSE_12_104,SMA2M,-98.1629166666667,103.406434523569,-332,0.1775,-39.9565972222222,160.237410357694,-332,116,2822,576
^GDAXI,^GDAXI_12_72,SMA2M,-39.7805208333333,107.417430060389,-246,132.25,0.623263888888889,277.364864858277,-561.25,431,3286,576
^GDAXI,^GDAXI_12_60,SMA2M,-43.9688541666667,107.824382691874,-262,75,3.734375,246.697168202055,-391.25,448.75,3285,576
^GDAXI,^GDAXI_14_86,SMA2M,-44.7452083333333,105.859417371682,-250,83.5,4.40277777777778,286.998514026014,-581.75,396.25,3286,576
^GDAXI,^GDAXI_17_72,SMA2M,-44.7452083333333,105.859417371682,-250,83.5,-0.644097222222222,275.681555548144,-541.5,428,3286,576
^GDAXI,^GDAXI_10_60,SMA2M,-46.284375,107.910502750269,-262,75,3.03993055555556,245.545278146759,-387.5,448.5,3285,576
^GDAXI,^GDAXI_25_60,SMA2M,-46.3315625,107.974475203298,-252,112.25,1.87326388888889,240.022208205331,-378.5,444.25,3286,576
^GDAXI,^GDAXI_12_86,SMA2M,-46.7102083333333,105.873328393979,-252,70.5,3.79513888888889,285.557053848115,-573.25,396.25,3286,576
^GDAXI,^GDAXI_12_104,SMA2M,-46.7102083333333,105.873328393979,-252,70.5,-5.15277777777778,250.672502630183,-490.5,316.75,3286,576
^GDAXI,^GDAXI_14_72,SMA2M,-46.7102083333333,105.873328393979,-252,70.5,-1.22395833333333,274.368391224756,-539.75,428,3286,576
^GDAXI,^GDAXI_10_86,SMA2M,-47.1139583333333,102.138708601064,-250,52.4975,4.21701388888889,288.405155454324,-585.25,396.25,3290,576
^GDAXI,^GDAXI_10_104,SMA2M,-47.1139583333333,102.138708601064,-250,52.4975,-4.8125,252.969356281332,-500.25,317.5,3290,576
^GDAXI,^GDAXI_14_60,SMA2M,-47.1139583333333,102.138708601064,-250,52.4975,2.44791666666667,243.461745722885,-381.5,446.5,3290,576
^GDAXI,^GDAXI_17_60,SMA2M,-47.1139583333333,102.138708601064,-250,52.4975,2.44791666666667,243.461745722885,-381.5,446.5,3290,576
^GDAXI,^GDAXI_10_72,SMA2M,-49.4294791666667,102.157606032308,-250,52.165,-1.50347222222222,275.170739069576,-543.5,428,3290,576
^GDAXI,^GDAXI_17_86,SMA2M,-50.0188541666667,95.7506608235522,-261,45.9975,1.85243055555556,277.435361705239,-541.5,392,3290,576
^GDAXI,^GDAXI_21_72,SMA2M,-50.0188541666667,95.7506608235522,-261,45.9975,-3.03298611111111,266.960913515081,-516.75,424,3290,576
^GDAXI,^GDAXI_30_86,SMA2M,-51.0908333333333,106.498387768046,-265,79.75,1.39930555555556,278.066673767977,-528.5,393.25,3279,576
^GDAXI,^GDAXI_30_60,SMA2M,-51.29625,106.11534666777,-252,80.25,0.579861111111111,239.232135133799,-379.25,442.25,3286,576
^GDAXI,^GDAXI_21_104,SMA2M,-51.6291666666667,104.580818737086,-264,72,-7.21180555555556,246.049935404504,-454.25,307.25,3281,576
^GDAXI,^GDAXI_21_60,SMA2M,-53.665,102.250692402752,-252,50.3325,0.385416666666667,240.023413486558,-380,442.25,3290,576
^GDAXI,^GDAXI_21_86,SMA2M,-53.9360416666667,105.200355667591,-256,80,1.19791666666667,278.66903366913,-554.75,387.5,3284,576
^GDAXI,^GDAXI_30_72,SMA2M,-53.9360416666667,105.200355667591,-256,80,-3.67881944444444,267.990576023786,-518.25,424,3284,576
^GDAXI,^GDAXI_14_104,SMA2M,-54.2867708333333,96.1466789474323,-259,52.75,-8.19097222222222,240.863067694545,-462,302,3288,576
^GDAXI,^GDAXI_36_72,SMA2M,-58.1626041666667,98.2762929515803,-264,31.5825,-5.60590277777778,261.153233512037,-505.25,419.25,3286,576
^GDAXI,^GDAXI_43_60,SMA2M,-58.1626041666667,98.2762929515803,-264,31.5825,-2.46527777777778,232.624112943403,-409.5,435.25,3286,576
^GDAXI,^GDAXI_25_86,SMA2M,-59.6869791666667,98.0778940608437,-265,25.4175,-1.25173611111111,270.076415911799,-526.5,383.75,3286,576
^GDAXI,^GDAXI_17_104,SMA2M,-59.84875,96.3563689780368,-264,29,-9.76736111111111,237.829375544697,-450,302,3290,576
^GDAXI,^GDAXI_36_60,SMA2M,-59.84875,96.3563689780368,-264,29,-2.89930555555556,231.748672562109,-406.75,435.25,3290,576
^GDAXI,^GDAXI_36_104,SMA2M,-60.165625,107.372194389545,-267,109.25,-9.55208333333333,240.168275925172,-448,305.25,3266,576
^GDAXI,^GDAXI_25_104,SMA2M,-60.6823958333333,95.6997418106267,-272,25,-10.5590277777778,235.096967942483,-435.25,302.5,3292,576
^GDAXI,^GDAXI_43_86,SMA2M,-60.7663541666667,104.729970175131,-268,71,-2.02604166666667,268.769668997129,-483.25,390.25,3281,576
^GDAXI,^GDAXI_30_104,SMA2M,-63.3432291666667,100.344426331404,-282,23.5,-11.71875,234.63649012888,-431,296.5,3290,576
^GDAXI,^GDAXI_21_124,SMA2M,-63.8155208333333,104.364839328899,-253,49.4975,-4.69791666666667,277.91966758478,-577.25,342,3252,576
^GDAXI,^GDAXI_43_104,SMA2M,-63.8360416666667,104.38471442323,-253,49.4975,-9.22916666666667,245.330796202224,-475.75,310.5,3252,576
^GDAXI,^GDAXI_25_72,SMA2M,-63.9314583333333,97.7153933677226,-268,22,-7.16493055555556,257.897665352136,-492.25,416.5,3290,576
^GDAXI,^GDAXI_43_72,SMA2M,-64.0707291666667,95.2971024273124,-272,22,-7.82638888888889,254.181943185479,-486,414.25,3292,576
^GDAXI,^GDAXI_12_124,SMA2M,-67.77375,97.2015384895571,-253,32.9575,-4.60590277777778,283.471312987462,-586.75,348.25,3218,576
^GDAXI,^GDAXI_12_149,SMA2M,-69.0298958333333,100.978491638929,-256,34.0825,1.72569444444444,296.128910412553,-382.5,315,3218,576
^GDAXI,^GDAXI_10_124,SMA2M,-69.4208333333333,97.3932858667877,-253,31.8325,-5.07465277777778,282.059339393344,-581.5,345.25,3218,576
^GDAXI,^GDAXI_14_149,SMA2M,-69.4208333333333,97.3932858667877,-253,31.8325,1.09027777777778,292.569686401319,-384.75,314.75,3218,576
^GDAXI,^GDAXI_14_124,SMA2M,-77.0221875,96.4263799153817,-253,21,-7.03819444444445,278.0860584962,-576,344.5,3215,576
^GDAXI,^GDAXI_10_149,SMA2M,-78.1823958333333,96.7070431631402,-253,21,-1.43055555555556,287.628610847005,-382,314,3222,576
^GDAXI,^GDAXI_17_124,SMA2M,-80.365625,98.5439932513446,-255,20,-8.03125,275.491457888562,-568.75,336,3215,576
^N225,^N225_25_215,SMA2M,79.3826744186047,382.669480805332,-184,493,225.777777777778,1015.2711794997,-314.5,2160.75,2609,576
^N225,^N225_30_215,SMA2M,78.8302325581395,382.031623470767,-184,492,225.251736111111,1012.4860531499,-314.5,2154.25,2609,576
^N225,^N225_36_50,SMA2M,8.39916666666667,154.353260226197,-219,266,114.772569444444,727.815410432925,-763.5,1513.25,3348,576
^N225,^N225_21_50,SMA2M,5.35947916666667,153.229743349959,-217,266,112.447916666667,719.007524224402,-761,1522.75,3352,576
^N225,^N225_30_50,SMA2M,2.21041666666667,151.03166641063,-219,266,112.157986111111,722.376532700904,-761,1513.5,3352,576
^N225,^N225_10_86,SMA2M,-4.95979166666667,146.83760248354,-219,214.5,94.0954861111111,432.787956410956,-471,1056.25,3346,576
^N225,^N225_17_60,SMA2M,-4.95979166666667,146.83760248354,-219,214.5,92.015625,663.115179003618,-707,1399.25,3346,576
^N225,^N225_14_60,SMA2M,-7.99947916666667,145.37413045308,-219,225,89.96875,655.398790564884,-708.25,1405.75,3350,576
^N225,^N225_17_50,SMA2M,-7.99947916666667,145.37413045308,-219,225,106.682291666667,697.99907170659,-747.25,1575.25,3350,576
^N225,^N225_14_50,SMA2M,-11.1485416666667,142.757927208995,-219,209,106.392361111111,701.466599442091,-744,1566,3350,576
^N225,^N225_12_104,SMA2M,-11.6321875,146.574675662922,-225,209,99.4166666666667,433.109806339947,-397,877.25,3349,576
^N225,^N225_14_86,SMA2M,-11.6321875,146.574675662922,-225,209,91.6875,432.213940080604,-464.25,1032.75,3349,576
^N225,^N225_30_60,SMA2M,-12.7067708333333,134.510900325233,-229,166.5,85.109375,637.214940338201,-673.75,1172,3356,576
^N225,^N225_12_72,SMA2M,-13.505625,145.674569220231,-221,208,98.7291666666667,633.304025828381,-726.25,1213.25,3345,576
^N225,^N225_10_104,SMA2M,-15.8558333333333,131.565235135048,-229,161.75,94.1510416666667,417.853362794788,-393.25,877.25,3356,576
^N225,^N225_14_72,SMA2M,-15.8558333333333,131.565235135048,-229,161.75,91.4322916666667,611.525202807275,-650.75,1055,3356,576
^N225,^N225_21_60,SMA2M,-15.8558333333333,131.565235135048,-229,161.75,84.7552083333333,640.762348245703,-667,1157,3356,576
^N225,^N225_12_60,SMA2M,-16.5453125,144.017138621566,-221,207.75,89.7100694444445,655.88254858108,-711.25,1396.75,3349,576
^N225,^N225_25_50,SMA2M,-16.5453125,144.017138621566,-221,207.75,106.460069444444,699.012365483208,-758.5,1565.5,3349,576
^N225,^N225_43_50,SMA2M,-16.56,134.923838336963,-235,202,100.076388888889,679.28096593113,-665,1347.5,3406,576
^N225,^N225_43_215,SMA2M,-17.4501162790698,205.292615009974,-247,503.2775,170.105902777778,782.911987435015,-277.25,1637.75,2777,576
^N225,^N225_21_104,SMA2M,-17.7369791666667,143.001329968933,-216,249.5,93.5833333333333,415.047081666647,-356.5,805.5,3261,576
^N225,^N225_25_86,SMA2M,-22.1507291666667,138.789842016018,-245,202,83.6493055555556,414.299499227777,-436,927.25,3339,576
^N225,^N225_30_86,SMA2M,-22.1507291666667,138.789842016018,-245,202,83.6493055555556,414.299499227777,-436,927.25,3339,576
^N225,^N225_17_104,SMA2M,-22.4577083333333,138.561789769643,-248,195,93.2413194444444,412.037464435493,-357,845,3259,576
^N225,^N225_10_72,SMA2M,-24.5423958333333,135.805350105795,-238,202,88.9253472222222,605.908338296537,-631,1100,3368,576
^N225,^N225_21_86,SMA2M,-25.4158333333333,136.136574533128,-263,166.5,82.671875,407.225537305429,-424,925.25,3320,576
^N225,^N225_36_86,SMA2M,-26.2819791666667,141.293524562912,-249,202,81.5503472222222,410.830701490086,-436,901.5,3339,576
^N225,^N225_36_60,SMA2M,-27.7742708333333,129.621358390667,-233,152,80.3003472222222,620.175684842162,-616,1057.25,3382,576
^N225,^N225_25_60,SMA2M,-27.7826041666667,128.058346991516,-234,147,79.9288194444445,616.395821560757,-668.25,1122.5,3346,576
^N225,^N225_17_124,SMA2M,-28.2296875,120.294802682963,-233,134,83.8506944444445,517.350328130666,-399,847.5,3326,576
^N225,^N225_12_50,SMA2M,-28.2402083333333,139.061295860034,-221,202,105.947916666667,703.481484491056,-765,1553,3348,576
^N225,^N225_30_72,SMA2M,-28.5692708333333,129.533633561609,-245,151.6675,83.96875,576.483241488763,-636.75,998.25,3341,576
^N225,^N225_43_86,SMA2M,-29.7325,132.171588013063,-262,191.5,83.3576388888889,411.759542169496,-422.25,927,3320,576
^N225,^N225_12_86,SMA2M,-30.9316666666667,124.576161736435,-234,131,81.359375,407.831044747433,-459.5,968.25,3346,576
^N225,^N225_17_72,SMA2M,-30.9316666666667,124.576161736435,-234,131,86.0520833333333,591.321480190583,-626,997.25,3346,576
^N225,^N225_43_72,SMA2M,-31.2119791666667,130.538307945617,-247,151.1675,82.5954861111111,572.697860623032,-634,998.25,3341,576
^N225,^N225_30_104,SMA2M,-31.8113541666667,135.867240462072,-220,191.5,91.7222222222222,411.63157768664,-379.25,820,3244,576
^N225,^N225_14_104,SMA2M,-32.2961458333333,130.654466931673,-248,151.1675,82.3072916666667,389.248083649746,-364.75,800.5,3347,576
^N225,^N225_17_86,SMA2M,-32.2961458333333,130.654466931673,-248,151.1675,75.1701388888889,387.007909876224,-450.5,900.5,3347,576
^N225,^N225_25_104,SMA2M,-33.8310416666667,130.526575753181,-232,191.5,87.9253472222222,401.652689662254,-363,808.75,3254,576
^N225,^N225_43_60,SMA2M,-34.2684375,132.340017175282,-251,158.3325,72.2673611111111,579.686189208383,-660.25,1010.5,3347,576
^N225,^N225_21_72,SMA2M,-35.4452083333333,127.130419209476,-248,139.1675,79.3506944444444,560.157724930681,-622.25,982.25,3347,576
^N225,^N225_25_72,SMA2M,-36.9521875,128.804444890639,-254,157.75,76.0208333333333,544.240815863873,-586.25,912.25,3349,576
^N225,^N225_14_124,SMA2M,-36.9858333333333,138.729196848557,-234,156,87.4131944444445,530.852524611566,-405.5,964.75,3221,576
^N225,^N225_10_179,SMA2M,-37.0369791666667,156.985214289484,-240,171,117.085069444444,580.344429712589,-400.75,1187.25,3152,576
^N225,^N225_12_179,SMA2M,-37.0369791666667,156.985214289484,-240,171,117.085069444444,580.344429712589,-400.75,1187.25,3152,576
^N225,^N225_10_60,SMA2M,-37.9013541666667,123.652946712881,-238,131,77.078125,614.63629610898,-644,1092,3366,576
^N225,^N225_14_179,SMA2M,-39.2570833333333,142.374072823868,-248,172.5,110.477430555556,558.45590492948,-394.75,1092,3160,576
^N225,^N225_12_124,SMA2M,-39.4763541666667,122.445367745609,-244,123.25,87.2170138888889,522.659423356231,-399.5,976.5,3222,576
^N225,^N225_17_179,SMA2M,-43.3340625,138.827765223699,-233,165,106.046875,543.394339530415,-391,1033.25,3160,576
^N225,^N225_36_215,SMA2M,-46.1329166666667,118.857265933083,-215.25,132.625,80.9756944444444,390.58623867591,-296.75,725.25,2993,576
^N225,^N225_36_104,SMA2M,-46.1372916666667,116.583139048846,-229,69,82.1076388888889,392.084363873032,-387.25,806,3254,576
^N225,^N225_36_124,SMA2M,-46.1372916666667,116.583139048846,-229,69,78.7291666666667,496.271629251562,-420.25,835.75,3254,576
^N225,^N225_21_124,SMA2M,-47.6833333333333,133.595054073803,-248,164.0025,77.8142361111111,497.49428333751,-418.5,906.25,3248,576
^N225,^N225_14_215,SMA2M,-51.8583333333333,116.880280995616,-219,129.5,87.9097222222222,398.367283678409,-311,786,2854,576
^N225,^N225_21_215,SMA2M,-51.8583333333333,116.880280995616,-219,129.5,87.9097222222222,398.367283678409,-311,786,2854,576
^N225,^N225_36_72,SMA2M,-51.935625,102.74196698846,-251,80,70.0347222222222,526.540633562378,-566.75,878,3378,576
^N225,^N225_30_124,SMA2M,-52.4583333333333,118.876767582557,-248,63.25,79.2256944444445,501.370644220893,-421.5,874.5,3157,576
^N225,^N225_36_179,SMA2M,-54.0291666666667,109.536149223289,-232,74.355,89.8229166666667,470.639786447084,-350.5,976.5,3151,576
^N225,^N225_12_215,SMA2M,-54.3852083333333,115.688043570713,-215.25,78.3575,88.7760416666667,411.291649635368,-316,795.5,2848,576
^N225,^N225_21_179,SMA2M,-54.4780208333333,112.35963253036,-232,63.25,96.5104166666667,510.853155004705,-359.25,971.75,3167,576
^N225,^N225_25_124,SMA2M,-54.4780208333333,112.35963253036,-232,63.25,75.5520833333333,486.863931419644,-398.25,868,3167,576
^N225,^N225_17_215,SMA2M,-54.8170833333333,115.075094766913,-215.25,78.47,88.7951388888889,411.821298996013,-316,796.25,2846,576
^N225,^N225_10_215,SMA2M,-56.9120833333333,114.427016683968,-214,61.31,89.6423611111111,423.820298929893,-385,804,2842,576
^N225,^N225_43_104,SMA2M,-57.2598958333333,103.479769021926,-234,42.155,79.7864583333333,390.583369120724,-380,836.75,3238,576
^N225,^N225_43_124,SMA2M,-57.2598958333333,103.479769021926,-234,42.155,76.3559027777778,492.64909469543,-370.25,997,3238,576
^N225,^N225_10_50,SMA2M,-64.6541666666667,93.5616539273117,-238,45.93,78.8958333333333,602.82911234914,-651,1204,3382,576
^N225,^N225_30_179,SMA2M,-67.7607291666667,103.835995211526,-236,32.8725,80.5069444444444,449.471306763696,-375,905,3164,576
^N225,^N225_10_124,SMA2M,-69.9422916666667,117.084147162621,-237,95,70.7986111111111,480.867970018145,-375,874.75,3235,576
^N225,^N225_25_179,SMA2M,-73.0672916666667,104.301980588544,-237,43.2575,84.6336805555556,481.456850216267,-357.75,800,3181,576
^N225,^N225_43_179,SMA2M,-78.2353125,108.616685661605,-247,36.555,77.3732638888889,452.97660319321,-384.25,851.75,3149,576
