Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
EURUSD=X,FX,SMA2M: 10 55 SMA,Active,-0.952,11.516,-0.083,37.809,1,0,4354,0,0.4853,0,0.4853,42213
EURUSD=X,FX,SMA2M: 10 55 SMA,Passive,-0.885,11.548,-0.077,37.808,1,0,1,0,0.4983,0,0.4983,42721
EURUSD=X,FX,SMA2M: 10 55 EMA,Active,-0.902,11.536,-0.078,37.808,1,0,4404,0,0.4911,0,0.4911,42592
EURUSD=X,FX,SMA2M: 10 55 EMA,Passive,-0.885,11.548,-0.077,37.808,1,0,1,0,0.4983,0,0.4983,42721
EURUSD=X,FX,SMA2M: 10 65 SMA,Active,-0.905,11.549,-0.078,37.808,1,0,4405,0,0.4923,0,0.4923,42579
EURUSD=X,FX,SMA2M: 10 65 SMA,Passive,-0.891,11.558,-0.077,37.808,1,0,1,0,0.4979,0,0.4979,42690
EURUSD=X,FX,SMA2M: 10 65 EMA,Active,-0.883,11.548,-0.076,37.808,1,0,4403,0,0.4923,0,0.4923,42752
EURUSD=X,FX,SMA2M: 10 65 EMA,Passive,-0.891,11.558,-0.077,37.808,1,0,1,0,0.4979,0,0.4979,42690
EURUSD=X,FX,SMA2M: 10 75 SMA,Active,-0.886,11.561,-0.077,37.809,1,0,4402,0,0.4931,0,0.4931,42739
EURUSD=X,FX,SMA2M: 10 75 SMA,Passive,-0.996,11.569,-0.086,37.809,1,0,1,0,0.4974,0,0.4974,41914
EURUSD=X,FX,SMA2M: 10 75 EMA,Active,-0.889,11.561,-0.077,37.808,1,0,4401,0,0.4929,0,0.4929,42720
EURUSD=X,FX,SMA2M: 10 75 EMA,Passive,-0.996,11.569,-0.086,37.809,1,0,1,0,0.4974,0,0.4974,41914
EURUSD=X,FX,SMA2M: 10 85 SMA,Active,-0.917,11.574,-0.079,37.809,1,0,4400,0,0.4938,0,0.4938,42519
EURUSD=X,FX,SMA2M: 10 85 SMA,Passive,-1.01,11.58,-0.087,37.808,1,0,1,0,0.4972,0,0.4972,41824
EURUSD=X,FX,SMA2M: 10 85 EMA,Active,-0.95,11.555,-0.082,37.808,1,0,4353,0,0.4886,0,0.4886,42276
EURUSD=X,FX,SMA2M: 10 85 EMA,Passive,-1.01,11.58,-0.087,37.808,1,0,1,0,0.4972,0,0.4972,41824
EURUSD=X,FX,SMA2M: 10 95 SMA,Active,-0.926,11.587,-0.08,37.809,1,0,4397,0,0.4945,0,0.4945,42465
EURUSD=X,FX,SMA2M: 10 95 SMA,Passive,-1.01,11.591,-0.087,37.809,1,0,1,0,0.4974,0,0.4974,41839
EURUSD=X,FX,SMA2M: 10 95 EMA,Active,-1.496,10.853,-0.138,36.375,1,0,4110,0,0.4603,0,0.4603,38383
EURUSD=X,FX,SMA2M: 10 95 EMA,Passive,-1.01,11.591,-0.087,37.809,1,0,1,0,0.4974,0,0.4974,41839
EURUSD=X,FX,SMA2M: 10 105 SMA,Active,-0.994,11.58,-0.086,37.808,1,0,4352,0,0.4906,0,0.4906,41979
EURUSD=X,FX,SMA2M: 10 105 SMA,Passive,-0.95,11.603,-0.082,37.809,1,0,1,0,0.4974,0,0.4974,42306
EURUSD=X,FX,SMA2M: 10 105 EMA,Active,-1.499,10.866,-0.138,36.375,1,0,4110,0,0.4614,0,0.4614,38383
EURUSD=X,FX,SMA2M: 10 105 EMA,Passive,-0.95,11.603,-0.082,37.809,1,0,1,0,0.4974,0,0.4974,42306
EURUSD=X,FX,SMA2M: 10 115 SMA,Active,-0.999,11.593,-0.086,37.808,1,0,4351,0,0.4915,0,0.4915,41958
EURUSD=X,FX,SMA2M: 10 115 SMA,Passive,-0.892,11.614,-0.077,37.808,1,0,1,0,0.4978,0,0.4978,42752
EURUSD=X,FX,SMA2M: 10 115 EMA,Active,-1.502,10.878,-0.138,36.375,1,0,4110,0,0.4624,0,0.4624,38383
EURUSD=X,FX,SMA2M: 10 115 EMA,Passive,-0.892,11.614,-0.077,37.808,1,0,1,0,0.4978,0,0.4978,42752
EURUSD=X,FX,SMA2M: 20 55 SMA,Active,-1.807,10.935,-0.165,37.705,1,0,4164,0,0.462,0,0.462,36203
EURUSD=X,FX,SMA2M: 20 55 SMA,Passive,-0.885,11.548,-0.077,37.808,1,0,1,0,0.4983,0,0.4983,42721
EURUSD=X,FX,SMA2M: 20 55 EMA,Active,-0.882,11.535,-0.076,37.809,1,0,4402,0,0.4909,0,0.4909,42739
EURUSD=X,FX,SMA2M: 20 55 EMA,Passive,-0.885,11.548,-0.077,37.808,1,0,1,0,0.4983,0,0.4983,42721
EURUSD=X,FX,SMA2M: 20 65 SMA,Active,-0.862,11.548,-0.075,37.578,3,0.01,4359,44,0.4871,0.0045,0.4916,42911
EURUSD=X,FX,SMA2M: 20 65 SMA,Passive,-0.891,11.558,-0.077,37.808,1,0,1,0,0.4979,0,0.4979,42690
EURUSD=X,FX,SMA2M: 20 65 EMA,Active,-1.486,10.817,-0.137,36.375,1,0,4110,0,0.4572,0,0.4572,38383
EURUSD=X,FX,SMA2M: 20 65 EMA,Passive,-0.891,11.558,-0.077,37.808,1,0,1,0,0.4979,0,0.4979,42690
EURUSD=X,FX,SMA2M: 20 75 SMA,Active,-0.915,11.561,-0.079,37.809,1,0,4400,0,0.4927,0,0.4927,42519
EURUSD=X,FX,SMA2M: 20 75 SMA,Passive,-0.996,11.569,-0.086,37.809,1,0,1,0,0.4974,0,0.4974,41914
EURUSD=X,FX,SMA2M: 20 75 EMA,Active,-1.489,10.829,-0.138,36.375,1,0,4110,0,0.4582,0,0.4582,38383
EURUSD=X,FX,SMA2M: 20 75 EMA,Passive,-0.996,11.569,-0.086,37.809,1,0,1,0,0.4974,0,0.4974,41914
EURUSD=X,FX,SMA2M: 20 85 SMA,Active,-1.817,10.944,-0.166,37.705,1,0,4139,0,0.4624,0,0.4624,36215
EURUSD=X,FX,SMA2M: 20 85 SMA,Passive,-1.01,11.58,-0.087,37.808,1,0,1,0,0.4972,0,0.4972,41824
EURUSD=X,FX,SMA2M: 20 85 EMA,Active,-1.492,10.841,-0.138,36.375,1,0,4110,0,0.4593,0,0.4593,38383
EURUSD=X,FX,SMA2M: 20 85 EMA,Passive,-1.01,11.58,-0.087,37.808,1,0,1,0,0.4972,0,0.4972,41824
EURUSD=X,FX,SMA2M: 20 95 SMA,Active,-1.496,10.853,-0.138,36.375,1,0,4110,0,0.4603,0,0.4603,38383
EURUSD=X,FX,SMA2M: 20 95 SMA,Passive,-1.01,11.591,-0.087,37.809,1,0,1,0,0.4974,0,0.4974,41839
EURUSD=X,FX,SMA2M: 20 95 EMA,Active,-1.525,10.853,-0.141,36.375,1,0,4109,0,0.4601,0,0.4601,38180
EURUSD=X,FX,SMA2M: 20 95 EMA,Passive,-1.01,11.591,-0.087,37.809,1,0,1,0,0.4974,0,0.4974,41839
EURUSD=X,FX,SMA2M: 20 105 SMA,Active,-1.529,10.865,-0.141,36.375,1,0,4109,0,0.4611,0,0.4611,38180
EURUSD=X,FX,SMA2M: 20 105 SMA,Passive,-0.95,11.603,-0.082,37.809,1,0,1,0,0.4974,0,0.4974,42306
EURUSD=X,FX,SMA2M: 20 105 EMA,Active,-1.529,10.865,-0.141,36.375,1,0,4109,0,0.4611,0,0.4611,38180
EURUSD=X,FX,SMA2M: 20 105 EMA,Passive,-0.95,11.603,-0.082,37.809,1,0,1,0,0.4974,0,0.4974,42306
EURUSD=X,FX,SMA2M: 20 115 SMA,Active,-1.528,10.877,-0.14,36.375,1,0,4108,0,0.4622,0,0.4622,38210
EURUSD=X,FX,SMA2M: 20 115 SMA,Passive,-0.892,11.614,-0.077,37.808,1,0,1,0,0.4978,0,0.4978,42752
EURUSD=X,FX,SMA2M: 20 115 EMA,Active,-1.528,10.877,-0.14,36.375,1,0,4108,0,0.4622,0,0.4622,38210
EURUSD=X,FX,SMA2M: 20 115 EMA,Passive,-0.892,11.614,-0.077,37.808,1,0,1,0,0.4978,0,0.4978,42752
EURUSD=X,FX,SMA2M: 30 55 SMA,Active,-0.881,11.535,-0.076,37.808,1,0,4403,0,0.4911,0,0.4911,42752
EURUSD=X,FX,SMA2M: 30 55 SMA,Passive,-0.885,11.548,-0.077,37.808,1,0,1,0,0.4983,0,0.4983,42721
EURUSD=X,FX,SMA2M: 30 55 EMA,Active,-1.632,10.823,-0.151,36.375,1,0,4111,0,0.4562,0,0.4562,37366
EURUSD=X,FX,SMA2M: 30 55 EMA,Passive,-0.885,11.548,-0.077,37.808,1,0,1,0,0.4983,0,0.4983,42721
EURUSD=X,FX,SMA2M: 30 65 SMA,Active,-0.913,11.548,-0.079,37.809,1,0,4400,0,0.4916,0,0.4916,42519
EURUSD=X,FX,SMA2M: 30 65 SMA,Passive,-0.891,11.558,-0.077,37.808,1,0,1,0,0.4979,0,0.4979,42690
EURUSD=X,FX,SMA2M: 30 65 EMA,Active,-1.486,10.817,-0.137,36.375,1,0,4110,0,0.4572,0,0.4572,38383
