Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
EURUSD=X,FX,SMA1: 80 EMA,Passive,-1.133,11.609,-0.098,37.808,1,0,1,0,0.4968,0,0.4968,40969
EURUSD=X,FX,SMA1: 80 SMA,Active,-4.222,12.049,-0.35,59.873,292,1.42,2187,2219,0.2449,0.2501,0.495,23520
EURUSD=X,FX,SMA1: 80 SMA,Passive,-1.133,11.609,-0.098,37.808,1,0,1,0,0.4968,0,0.4968,40969
EURUSD=X,FX,SMA1: 90 EMA,Active,-4.526,12.065,-0.375,67.249,276,1.35,2139,2257,0.2416,0.2561,0.4977,22289
EURUSD=X,FX,SMA1: 90 EMA,Passive,-1.089,11.621,-0.094,37.808,1,0,1,0,0.4973,0,0.4973,41307
EURUSD=X,FX,SMA1: 90 SMA,Active,-4.049,12.062,-0.336,63.229,244,1.2,2174,2222,0.2457,0.2523,0.498,24314
EURUSD=X,FX,SMA1: 90 SMA,Passive,-1.089,11.621,-0.094,37.808,1,0,1,0,0.4973,0,0.4973,41307
EURUSD=X,FX,SMA1: 100 EMA,Active,-2.736,12.045,-0.227,60.52,236,1.16,2119,2267,0.2426,0.2606,0.5032,30849
EURUSD=X,FX,SMA1: 100 EMA,Passive,-1.062,11.632,-0.091,37.809,1,0,1,0,0.4973,0,0.4973,41518
EURUSD=X,FX,SMA1: 100 SMA,Active,-3.961,12.076,-0.328,63.891,234,1.15,2143,2243,0.2428,0.2554,0.4982,24744
EURUSD=X,FX,SMA1: 100 SMA,Passive,-1.062,11.632,-0.091,37.809,1,0,1,0,0.4973,0,0.4973,41518
GBPUSD=X,FX,SMA1: 10 EMA,Active,-1.167,9.623,-0.121,38.474,880,4.23,2232,2256,0.2424,0.2504,0.4929,40571
GBPUSD=X,FX,SMA1: 10 EMA,Passive,-2.603,9.632,-0.27,49.345,1,0,1,0,0.4924,0,0.4924,31260
GBPUSD=X,FX,SMA1: 10 SMA,Active,0.099,9.623,0.01,28.412,742,3.57,2228,2260,0.2426,0.2516,0.4942,50892
GBPUSD=X,FX,SMA1: 10 SMA,Passive,-2.603,9.632,-0.27,49.345,1,0,1,0,0.4924,0,0.4924,31260
GBPUSD=X,FX,SMA1: 20 EMA,Active,-2.455,9.632,-0.255,44.544,636,3.07,2228,2250,0.2421,0.2499,0.492,32145
GBPUSD=X,FX,SMA1: 20 EMA,Passive,-2.588,9.64,-0.268,49.345,1,0,1,0,0.4922,0,0.4922,31375
GBPUSD=X,FX,SMA1: 20 SMA,Active,-3.05,9.632,-0.317,51.199,550,2.66,2211,2267,0.2394,0.2512,0.4906,28834
GBPUSD=X,FX,SMA1: 20 SMA,Passive,-2.588,9.64,-0.268,49.345,1,0,1,0,0.4922,0,0.4922,31375
GBPUSD=X,FX,SMA1: 30 EMA,Active,-2.364,9.624,-0.246,41.792,505,2.44,2239,2229,0.2444,0.2489,0.4933,32716
GBPUSD=X,FX,SMA1: 30 EMA,Passive,-2.6,9.632,-0.27,49.344,1,0,1,0,0.4922,0,0.4922,31339
GBPUSD=X,FX,SMA1: 30 SMA,Active,-2.642,9.624,-0.275,48.279,447,2.16,2223,2245,0.2419,0.2496,0.4915,31105
GBPUSD=X,FX,SMA1: 30 SMA,Passive,-2.6,9.632,-0.27,49.344,1,0,1,0,0.4922,0,0.4922,31339
GBPUSD=X,FX,SMA1: 40 EMA,Active,-0.676,9.632,-0.07,26.048,419,2.03,2224,2234,0.2441,0.2508,0.4948,44349
GBPUSD=X,FX,SMA1: 40 EMA,Passive,-2.604,9.641,-0.27,49.345,1,0,1,0,0.4919,0,0.4919,31353
GBPUSD=X,FX,SMA1: 40 SMA,Active,-1.736,9.632,-0.18,43.226,365,1.77,2224,2234,0.2429,0.2494,0.4924,36679
GBPUSD=X,FX,SMA1: 40 SMA,Passive,-2.604,9.641,-0.27,49.345,1,0,1,0,0.4919,0,0.4919,31353
GBPUSD=X,FX,SMA1: 50 EMA,Active,-0.714,9.633,-0.074,33.077,375,1.82,2228,2220,0.2466,0.2509,0.4975,44060
GBPUSD=X,FX,SMA1: 50 EMA,Passive,-2.538,9.643,-0.263,49.345,1,0,1,0,0.4924,0,0.4924,31759
GBPUSD=X,FX,SMA1: 50 SMA,Active,-1.33,9.633,-0.138,38.799,321,1.56,2225,2223,0.2451,0.25,0.4951,39477
GBPUSD=X,FX,SMA1: 50 SMA,Passive,-2.538,9.643,-0.263,49.345,1,0,1,0,0.4924,0,0.4924,31759
GBPUSD=X,FX,SMA1: 60 EMA,Active,-0.114,9.639,-0.012,25.56,350,1.7,2225,2213,0.2465,0.2501,0.4966,49010
GBPUSD=X,FX,SMA1: 60 EMA,Passive,-2.611,9.651,-0.271,49.345,1,0,1,0,0.4923,0,0.4923,31377
GBPUSD=X,FX,SMA1: 60 SMA,Active,-0.889,9.64,-0.092,39.024,314,1.52,2226,2212,0.2463,0.2497,0.4959,42726
GBPUSD=X,FX,SMA1: 60 SMA,Passive,-2.611,9.651,-0.271,49.345,1,0,1,0,0.4923,0,0.4923,31377
GBPUSD=X,FX,SMA1: 70 EMA,Active,0.081,9.638,0.008,27.508,318,1.55,2245,2183,0.2505,0.2486,0.4991,50720
GBPUSD=X,FX,SMA1: 70 EMA,Passive,-2.657,9.649,-0.275,49.345,1,0,1,0,0.4921,0,0.4921,31153
GBPUSD=X,FX,SMA1: 70 SMA,Active,0.409,9.638,0.042,28.519,282,1.38,2250,2178,0.2514,0.2484,0.4998,53716
GBPUSD=X,FX,SMA1: 70 SMA,Passive,-2.657,9.649,-0.275,49.345,1,0,1,0,0.4921,0,0.4921,31153
GBPUSD=X,FX,SMA1: 80 EMA,Active,0.384,9.643,0.04,26.078,296,1.44,2247,2171,0.251,0.2481,0.4991,53476
GBPUSD=X,FX,SMA1: 80 EMA,Passive,-2.734,9.656,-0.283,49.345,1,0,1,0,0.4916,0,0.4916,30752
GBPUSD=X,FX,SMA1: 80 SMA,Active,1.483,9.642,0.154,22.437,240,1.17,2253,2165,0.2549,0.2506,0.5054,64723
GBPUSD=X,FX,SMA1: 80 SMA,Passive,-2.734,9.656,-0.283,49.345,1,0,1,0,0.4916,0,0.4916,30752
GBPUSD=X,FX,SMA1: 90 EMA,Active,0.863,9.648,0.089,23.498,260,1.27,2210,2198,0.2491,0.2529,0.502,58108
GBPUSD=X,FX,SMA1: 90 EMA,Passive,-2.717,9.661,-0.281,49.345,1,0,1,0,0.4918,0,0.4918,30882
GBPUSD=X,FX,SMA1: 90 SMA,Active,1.558,9.647,0.162,22.902,222,1.09,2251,2157,0.2552,0.25,0.5052,65528
GBPUSD=X,FX,SMA1: 90 SMA,Passive,-2.717,9.661,-0.281,49.345,1,0,1,0,0.4918,0,0.4918,30882
GBPUSD=X,FX,SMA1: 100 EMA,Active,0.831,9.655,0.086,20.844,258,1.26,2184,2214,0.2456,0.2542,0.4998,57765
GBPUSD=X,FX,SMA1: 100 EMA,Passive,-2.703,9.669,-0.28,49.345,1,0,1,0,0.4918,0,0.4918,30992
GBPUSD=X,FX,SMA1: 100 SMA,Active,0.898,9.656,0.093,22.837,212,1.04,2249,2149,0.2547,0.249,0.5036,58445
GBPUSD=X,FX,SMA1: 100 SMA,Passive,-2.703,9.669,-0.28,49.345,1,0,1,0,0.4918,0,0.4918,30992
JPY=X,FX,SMA1: 10 EMA,Active,-4.709,12.359,-0.381,69.98,841,4.04,2354,2122,0.2621,0.2181,0.4801,21229
JPY=X,FX,SMA1: 10 EMA,Passive,1.687,11.879,0.142,35.716,1,0,1,0,0.5168,0,0.5168,67300
JPY=X,FX,SMA1: 10 SMA,Active,-4.92,12.354,-0.398,67.345,757,3.64,2329,2147,0.2585,0.2198,0.4783,20408
JPY=X,FX,SMA1: 10 SMA,Passive,1.687,11.879,0.142,35.716,1,0,1,0,0.5168,0,0.5168,67300
JPY=X,FX,SMA1: 20 EMA,Active,-4.002,12.366,-0.324,67.957,613,2.96,2293,2173,0.2584,0.2264,0.4848,24243
JPY=X,FX,SMA1: 20 EMA,Passive,1.689,11.885,0.142,35.71,1,0,1,0,0.5168,0,0.5168,67280
JPY=X,FX,SMA1: 20 SMA,Active,-3.151,12.372,-0.255,64.679,537,2.59,2300,2166,0.2597,0.2262,0.4859,28349
JPY=X,FX,SMA1: 20 SMA,Passive,1.693,11.885,0.142,35.71,1,0,1,0,0.5168,0,0.5168,67325
JPY=X,FX,SMA1: 30 EMA,Active,-4.227,12.379,-0.341,72.162,514,2.48,2290,2166,0.259,0.2267,0.4856,23295
JPY=X,FX,SMA1: 30 EMA,Passive,1.715,11.896,0.144,35.718,1,0,1,0,0.5166,0,0.5166,67544
JPY=X,FX,SMA1: 30 SMA,Active,-4.235,12.376,-0.342,71.393,450,2.17,2307,2149,0.2617,0.2253,0.487,23263
JPY=X,FX,SMA1: 30 SMA,Passive,1.716,11.896,0.144,35.718,1,0,1,0,0.5168,0,0.5168,67554
JPY=X,FX,SMA1: 40 EMA,Active,-5.286,12.395,-0.426,75.998,458,2.22,2290,2156,0.26,0.2265,0.4865,19181
JPY=X,FX,SMA1: 40 EMA,Passive,1.795,11.891,0.151,35.729,1,0,1,0,0.5166,0,0.5166,68439
JPY=X,FX,SMA1: 40 SMA,Active,-6.18,12.388,-0.499,79.13,434,2.11,2250,2196,0.2524,0.2278,0.4802,16226
JPY=X,FX,SMA1: 40 SMA,Passive,1.796,11.891,0.151,35.729,1,0,1,0,0.5166,0,0.5166,68444
JPY=X,FX,SMA1: 50 EMA,Active,-5.201,12.385,-0.42,73.797,408,1.98,2292,2144,0.261,0.2257,0.4867,19526
JPY=X,FX,SMA1: 50 EMA,Passive,1.871,11.882,0.157,35.705,1,0,1,0,0.5169,0,0.5169,69298
JPY=X,FX,SMA1: 50 SMA,Active,-6.158,12.379,-0.497,77.046,376,1.83,2248,2188,0.2547,0.2293,0.484,16332
JPY=X,FX,SMA1: 50 SMA,Passive,1.871,11.882,0.157,35.705,1,0,1,0,0.5169,0,0.5169,69294
JPY=X,FX,SMA1: 60 EMA,Active,-5.294,12.394,-0.427,74.515,356,1.73,2301,2125,0.2634,0.2246,0.488,19234
JPY=X,FX,SMA1: 60 EMA,Passive,1.894,11.889,0.159,35.712,1,0,1,0,0.5172,0,0.5172,69517
JPY=X,FX,SMA1: 60 SMA,Active,-4.679,12.393,-0.378,70.253,318,1.54,2262,2164,0.2596,0.2296,0.4892,21548
JPY=X,FX,SMA1: 60 SMA,Passive,1.894,11.889,0.159,35.712,1,0,1,0,0.5172,0,0.5172,69522
JPY=X,FX,SMA1: 70 EMA,Active,-3.598,12.404,-0.29,70.524,300,1.46,2297,2119,0.2661,0.2267,0.4928,26311
JPY=X,FX,SMA1: 70 EMA,Passive,1.781,11.898,0.15,35.718,1,0,1,0,0.5172,0,0.5172,68127
JPY=X,FX,SMA1: 70 SMA,Active,-3.285,12.405,-0.265,67.572,264,1.29,2267,2149,0.2627,0.2305,0.4932,27844
JPY=X,FX,SMA1: 70 SMA,Passive,1.781,11.898,0.15,35.718,1,0,1,0,0.5172,0,0.5172,68127
JPY=X,FX,SMA1: 80 EMA,Active,-3.265,12.415,-0.263,68.959,259,1.26,2300,2106,0.2685,0.2272,0.4957,27982
JPY=X,FX,SMA1: 80 EMA,Passive,1.813,11.907,0.152,35.715,1,0,1,0,0.5175,0,0.5175,68454
JPY=X,FX,SMA1: 80 SMA,Active,-3.109,12.418,-0.25,67.195,243,1.19,2281,2125,0.2658,0.229,0.4948,28784
JPY=X,FX,SMA1: 80 SMA,Passive,1.813,11.907,0.152,35.715,1,0,1,0,0.5175,0,0.5175,68456
JPY=X,FX,SMA1: 90 EMA,Active,-3.135,12.435,-0.252,69.617,249,1.22,2286,2110,0.268,0.2284,0.4964,28684
JPY=X,FX,SMA1: 90 EMA,Passive,1.75,11.92,0.147,35.724,1,0,1,0,0.5175,0,0.5175,67666
JPY=X,FX,SMA1: 90 SMA,Active,-3.793,12.437,-0.305,71.765,233,1.14,2295,2101,0.2687,0.2273,0.4959,25469
JPY=X,FX,SMA1: 90 SMA,Passive,1.75,11.92,0.147,35.724,1,0,1,0,0.5175,0,0.5175,67671
JPY=X,FX,SMA1: 100 EMA,Active,-3.082,12.451,-0.248,69.007,237,1.16,2271,2115,0.2658,0.2287,0.4945,28995
JPY=X,FX,SMA1: 100 EMA,Passive,1.686,11.932,0.141,35.727,1,0,1,0,0.5173,0,0.5173,66887
JPY=X,FX,SMA1: 100 SMA,Active,-3.265,12.453,-0.262,69.082,213,1.04,2273,2113,0.267,0.2298,0.4968,28056
JPY=X,FX,SMA1: 100 SMA,Passive,1.686,11.932,0.141,35.727,1,0,1,0,0.5173,0,0.5173,66887
AUDUSD=X,FX,SMA1: 10 EMA,Active,-2.856,12.755,-0.224,56.758,878,4.22,2299,2192,0.2547,0.2309,0.4856,29831
AUDUSD=X,FX,SMA1: 10 EMA,Passive,-1.055,12.83,-0.082,47.769,1,0,1,0,0.5092,0,0.5092,41388
AUDUSD=X,FX,SMA1: 10 SMA,Active,-3.74,12.757,-0.293,60.737,790,3.8,2328,2163,0.2578,0.2276,0.4854,25350
AUDUSD=X,FX,SMA1: 10 SMA,Passive,-1.055,12.83,-0.082,47.769,1,0,1,0,0.5092,0,0.5092,41388
AUDUSD=X,FX,SMA1: 20 EMA,Active,1.253,12.762,0.098,27.297,585,2.83,2254,2227,0.2544,0.239,0.4934,62389
AUDUSD=X,FX,SMA1: 20 EMA,Passive,-0.974,12.836,-0.076,47.769,1,0,1,0,0.5097,0,0.5097,42015
AUDUSD=X,FX,SMA1: 20 SMA,Active,0.111,12.762,0.009,39.519,519,2.51,2277,2204,0.2557,0.2357,0.4914,50997
AUDUSD=X,FX,SMA1: 20 SMA,Passive,-0.974,12.836,-0.076,47.769,1,0,1,0,0.5097,0,0.5097,42015
AUDUSD=X,FX,SMA1: 30 EMA,Active,2.602,12.768,0.204,33.052,462,2.23,2255,2216,0.2563,0.2398,0.4961,78872
AUDUSD=X,FX,SMA1: 30 EMA,Passive,-1.032,12.846,-0.08,47.769,1,0,1,0,0.5093,0,0.5093,41598
AUDUSD=X,FX,SMA1: 30 SMA,Active,1.972,12.768,0.154,33.692,416,2.01,2263,2208,0.2574,0.2393,0.4968,70706
AUDUSD=X,FX,SMA1: 30 SMA,Passive,-1.032,12.846,-0.08,47.769,1,0,1,0,0.5093,0,0.5093,41598
AUDUSD=X,FX,SMA1: 40 EMA,Active,0.572,12.782,0.045,41.924,422,2.05,2270,2191,0.2567,0.2365,0.4932,55308
AUDUSD=X,FX,SMA1: 40 EMA,Passive,-1.061,12.856,-0.083,47.769,1,0,1,0,0.5089,0,0.5089,41400
AUDUSD=X,FX,SMA1: 40 SMA,Active,2.506,12.778,0.196,35.262,350,1.7,2248,2213,0.2573,0.2419,0.4992,77495
AUDUSD=X,FX,SMA1: 40 SMA,Passive,-1.061,12.856,-0.083,47.769,1,0,1,0,0.5089,0,0.5089,41400
AUDUSD=X,FX,SMA1: 50 EMA,Active,0.31,12.783,0.024,45.141,378,1.83,2254,2197,0.257,0.2395,0.4965,52807
AUDUSD=X,FX,SMA1: 50 EMA,Passive,-1.063,12.859,-0.083,47.768,1,0,1,0,0.5086,0,0.5086,41396
AUDUSD=X,FX,SMA1: 50 SMA,Active,0.206,12.781,0.016,45.836,348,1.69,2204,2247,0.2519,0.2453,0.4972,51847
AUDUSD=X,FX,SMA1: 50 SMA,Passive,-1.063,12.859,-0.083,47.768,1,0,1,0,0.5086,0,0.5086,41396
AUDUSD=X,FX,SMA1: 60 EMA,Active,-0.17,12.794,-0.013,39.18,340,1.65,2224,2217,0.2556,0.2439,0.4994,48520
AUDUSD=X,FX,SMA1: 60 EMA,Passive,-1.197,12.869,-0.093,47.769,1,0,1,0,0.5084,0,0.5084,40439
AUDUSD=X,FX,SMA1: 60 SMA,Active,0.318,12.791,0.025,44.46,314,1.52,2195,2246,0.2529,0.2479,0.5008,52875
AUDUSD=X,FX,SMA1: 60 SMA,Passive,-1.197,12.869,-0.093,47.769,1,0,1,0,0.5084,0,0.5084,40439
AUDUSD=X,FX,SMA1: 70 EMA,Active,-1.711,12.8,-0.134,50.032,334,1.63,2201,2230,0.2516,0.2444,0.4961,36913
AUDUSD=X,FX,SMA1: 70 EMA,Passive,-1.337,12.875,-0.104,47.769,1,0,1,0,0.508,0,0.508,39462
AUDUSD=X,FX,SMA1: 70 SMA,Active,-0.877,12.799,-0.069,46.427,304,1.48,2191,2240,0.2507,0.246,0.4967,42829
AUDUSD=X,FX,SMA1: 70 SMA,Passive,-1.337,12.875,-0.104,47.769,1,0,1,0,0.508,0,0.508,39462
AUDUSD=X,FX,SMA1: 80 EMA,Active,-0.217,12.808,-0.017,44.157,306,1.49,2179,2242,0.2508,0.2477,0.4985,48131
AUDUSD=X,FX,SMA1: 80 EMA,Passive,-1.396,12.885,-0.108,47.769,1,0,1,0,0.5078,0,0.5078,39071
AUDUSD=X,FX,SMA1: 80 SMA,Active,-0.557,12.808,-0.043,41.901,272,1.33,2176,2245,0.2493,0.247,0.4963,45334
AUDUSD=X,FX,SMA1: 80 SMA,Passive,-1.396,12.885,-0.108,47.769,1,0,1,0,0.5078,0,0.5078,39071
AUDUSD=X,FX,SMA1: 90 EMA,Active,-0.56,12.818,-0.044,48.159,306,1.5,2165,2246,0.2498,0.2482,0.4981,45321
AUDUSD=X,FX,SMA1: 90 EMA,Passive,-1.359,12.895,-0.105,47.769,1,0,1,0,0.5083,0,0.5083,39350
AUDUSD=X,FX,SMA1: 90 SMA,Active,-0.061,12.818,-0.005,45.288,262,1.28,2159,2252,0.2478,0.2476,0.4954,49466
AUDUSD=X,FX,SMA1: 90 SMA,Passive,-1.359,12.895,-0.105,47.769,1,0,1,0,0.5083,0,0.5083,39350
AUDUSD=X,FX,SMA1: 100 EMA,Active,-0.155,12.828,-0.012,40.971,274,1.34,2137,2264,0.2497,0.2534,0.5031,48663
AUDUSD=X,FX,SMA1: 100 EMA,Passive,-1.329,12.905,-0.103,47.769,1,0,1,0,0.5085,0,0.5085,39583
AUDUSD=X,FX,SMA1: 100 SMA,Active,0.349,12.825,0.027,46.119,248,1.22,2145,2256,0.2479,0.2497,0.4976,53132
AUDUSD=X,FX,SMA1: 100 SMA,Passive,-1.329,12.905,-0.103,47.769,1,0,1,0,0.5085,0,0.5085,39583
USDPLN=X,FX,SMA1: 10 EMA,Active,-0.907,14.186,-0.064,66.858,834,4.01,2147,2328,0.2322,0.2648,0.497,42533
USDPLN=X,FX,SMA1: 10 EMA,Passive,1.684,14.174,0.119,33.586,1,0,1,0,0.4869,0,0.4869,67259
USDPLN=X,FX,SMA1: 10 SMA,Active,-1.703,14.19,-0.12,68.441,764,3.67,2149,2326,0.2297,0.2619,0.4916,36858
USDPLN=X,FX,SMA1: 10 SMA,Passive,1.684,14.174,0.119,33.586,1,0,1,0,0.4869,0,0.4869,67260
USDPLN=X,FX,SMA1: 20 EMA,Active,0.141,14.189,0.01,51.25,601,2.9,2145,2320,0.2316,0.2636,0.4952,51263
USDPLN=X,FX,SMA1: 20 EMA,Passive,1.716,14.174,0.121,33.021,1,0,1,0,0.4871,0,0.4871,67587
USDPLN=X,FX,SMA1: 20 SMA,Active,0.5,14.187,0.035,54.357,516,2.49,2142,2323,0.2311,0.2638,0.495,54624
USDPLN=X,FX,SMA1: 20 SMA,Passive,1.715,14.174,0.121,33.021,1,0,1,0,0.4871,0,0.4871,67584
USDPLN=X,FX,SMA1: 30 EMA,Active,1.665,14.193,0.117,43.495,516,2.49,2151,2304,0.2312,0.2606,0.4918,66953
USDPLN=X,FX,SMA1: 30 EMA,Passive,1.752,14.182,0.124,32.335,1,0,1,0,0.4871,0,0.4871,67974
USDPLN=X,FX,SMA1: 30 SMA,Active,1.382,14.189,0.097,46.83,430,2.08,2155,2300,0.233,0.2615,0.4945,63730
USDPLN=X,FX,SMA1: 30 SMA,Passive,1.755,14.181,0.124,32.335,1,0,1,0,0.4871,0,0.4871,68002
USDPLN=X,FX,SMA1: 40 EMA,Active,0.831,14.209,0.058,51.079,412,2,2124,2321,0.2299,0.2643,0.4943,57858
USDPLN=X,FX,SMA1: 40 EMA,Passive,1.787,14.195,0.126,32.336,1,0,1,0,0.4871,0,0.4871,68339
USDPLN=X,FX,SMA1: 40 SMA,Active,0.046,14.206,0.003,52.439,384,1.86,2151,2294,0.2322,0.2605,0.4927,50409
USDPLN=X,FX,SMA1: 40 SMA,Passive,1.787,14.195,0.126,32.336,1,0,1,0,0.4871,0,0.4871,68339
USDPLN=X,FX,SMA1: 50 EMA,Active,0.604,14.22,0.042,49.461,376,1.83,2093,2342,0.2268,0.2667,0.4936,55587
USDPLN=X,FX,SMA1: 50 EMA,Passive,1.825,14.204,0.128,31.996,1,0,1,0,0.4875,0,0.4875,68734
USDPLN=X,FX,SMA1: 50 SMA,Active,1.879,14.215,0.132,40.147,308,1.5,2109,2326,0.2289,0.2649,0.4938,69384
USDPLN=X,FX,SMA1: 50 SMA,Passive,1.824,14.204,0.128,31.996,1,0,1,0,0.4875,0,0.4875,68731
USDPLN=X,FX,SMA1: 60 EMA,Active,1.067,14.231,0.075,51.206,340,1.65,2067,2358,0.2251,0.2696,0.4947,60239
USDPLN=X,FX,SMA1: 60 EMA,Passive,1.876,14.216,0.132,31.997,1,0,1,0,0.4877,0,0.4877,69294
USDPLN=X,FX,SMA1: 60 SMA,Active,3.205,14.225,0.225,23.991,278,1.35,2091,2334,0.228,0.2669,0.4949,87006
USDPLN=X,FX,SMA1: 60 SMA,Passive,1.876,14.216,0.132,31.997,1,0,1,0,0.4877,0,0.4877,69292
USDPLN=X,FX,SMA1: 70 EMA,Active,0.545,14.244,0.038,54.255,310,1.51,2065,2350,0.2256,0.2689,0.4945,54994
USDPLN=X,FX,SMA1: 70 EMA,Passive,2.011,14.229,0.141,31.997,1,0,1,0,0.4883,0,0.4883,70875
USDPLN=X,FX,SMA1: 70 SMA,Active,2.277,14.239,0.16,29.698,278,1.36,2087,2328,0.2272,0.2652,0.4924,74183
USDPLN=X,FX,SMA1: 70 SMA,Passive,2.011,14.229,0.141,31.997,1,0,1,0,0.4883,0,0.4883,70875
USDPLN=X,FX,SMA1: 80 EMA,Active,1.926,14.251,0.135,41.773,274,1.34,2053,2352,0.2252,0.2697,0.4949,69785
USDPLN=X,FX,SMA1: 80 EMA,Passive,2.186,14.242,0.153,31.997,1,0,1,0,0.489,0,0.489,72964
USDPLN=X,FX,SMA1: 80 SMA,Active,1.929,14.252,0.135,32.313,242,1.18,2088,2317,0.2302,0.2663,0.4965,69829
USDPLN=X,FX,SMA1: 80 SMA,Passive,2.184,14.242,0.153,31.997,1,0,1,0,0.489,0,0.489,72944
USDPLN=X,FX,SMA1: 90 EMA,Active,2.623,14.263,0.184,39.56,260,1.27,2060,2335,0.2287,0.2708,0.4994,78536
USDPLN=X,FX,SMA1: 90 EMA,Passive,2.196,14.255,0.154,31.996,1,0,1,0,0.4887,0,0.4887,73027
USDPLN=X,FX,SMA1: 90 SMA,Active,2.855,14.261,0.2,33.534,218,1.07,2074,2321,0.2314,0.2699,0.5013,81699
USDPLN=X,FX,SMA1: 90 SMA,Passive,2.196,14.255,0.154,31.996,1,0,1,0,0.4887,0,0.4887,73027
USDPLN=X,FX,SMA1: 100 EMA,Active,3.672,14.272,0.257,30.149,232,1.14,2073,2312,0.2319,0.27,0.5019,93652
