Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
AUDUSD=X,FX,TurtleTrading: 20 45,Active,-2.866,12.786,-0.224,61.422,48,0.23,2019,2430,0.2286,0.2634,0.492,29925
AUDUSD=X,FX,TurtleTrading: 20 45,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40865
AUDUSD=X,FX,TurtleTrading: 20 50,Active,-4.323,12.785,-0.338,68.723,48,0.23,2046,2403,0.2302,0.2592,0.4893,22916
AUDUSD=X,FX,TurtleTrading: 20 50,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40865
AUDUSD=X,FX,TurtleTrading: 20 55,Active,-5.329,12.786,-0.417,71.893,48,0.23,2039,2408,0.2285,0.2591,0.4875,19023
AUDUSD=X,FX,TurtleTrading: 20 55,Passive,-1.186,12.862,-0.092,47.769,1,0,1,0,0.5084,0,0.5084,40508
AUDUSD=X,FX,TurtleTrading: 20 60,Active,-4.717,12.792,-0.369,66.657,44,0.21,2094,2344,0.2375,0.2546,0.4921,21352
AUDUSD=X,FX,TurtleTrading: 20 60,Passive,-1.213,12.871,-0.094,47.769,1,0,1,0,0.5086,0,0.5086,40327
AUDUSD=X,FX,TurtleTrading: 20 65,Active,-5.176,12.793,-0.405,71.193,42,0.2,2064,2372,0.2331,0.2574,0.4905,19618
AUDUSD=X,FX,TurtleTrading: 20 65,Passive,-1.266,12.872,-0.098,47.769,1,0,1,0,0.5083,0,0.5083,39954
AUDUSD=X,FX,TurtleTrading: 20 70,Active,-2.987,12.797,-0.233,57.53,34,0.17,1907,2525,0.2204,0.2793,0.4998,29332
AUDUSD=X,FX,TurtleTrading: 20 70,Passive,-1.309,12.874,-0.102,47.769,1,0,1,0,0.5083,0,0.5083,39660
AUDUSD=X,FX,TurtleTrading: 20 75,Active,-3.254,12.805,-0.254,57.53,34,0.17,1903,2524,0.2198,0.2794,0.4992,27963
AUDUSD=X,FX,TurtleTrading: 20 75,Passive,-1.399,12.879,-0.109,47.769,1,0,1,0,0.508,0,0.508,39038
AUDUSD=X,FX,TurtleTrading: 25 45,Active,-2.866,12.786,-0.224,61.422,48,0.23,2019,2430,0.2286,0.2634,0.492,29925
AUDUSD=X,FX,TurtleTrading: 25 45,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40865
AUDUSD=X,FX,TurtleTrading: 25 50,Active,-4.323,12.785,-0.338,68.723,48,0.23,2046,2403,0.2302,0.2592,0.4893,22916
AUDUSD=X,FX,TurtleTrading: 25 50,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40865
AUDUSD=X,FX,TurtleTrading: 25 55,Active,-5.329,12.786,-0.417,71.893,48,0.23,2039,2408,0.2285,0.2591,0.4875,19023
AUDUSD=X,FX,TurtleTrading: 25 55,Passive,-1.186,12.862,-0.092,47.769,1,0,1,0,0.5084,0,0.5084,40508
AUDUSD=X,FX,TurtleTrading: 25 60,Active,-4.717,12.792,-0.369,66.657,44,0.21,2094,2344,0.2375,0.2546,0.4921,21352
AUDUSD=X,FX,TurtleTrading: 25 60,Passive,-1.213,12.871,-0.094,47.769,1,0,1,0,0.5086,0,0.5086,40327
AUDUSD=X,FX,TurtleTrading: 25 65,Active,-5.176,12.793,-0.405,71.193,42,0.2,2064,2372,0.2331,0.2574,0.4905,19618
AUDUSD=X,FX,TurtleTrading: 25 65,Passive,-1.266,12.872,-0.098,47.769,1,0,1,0,0.5083,0,0.5083,39954
AUDUSD=X,FX,TurtleTrading: 25 70,Active,-2.987,12.797,-0.233,57.53,34,0.17,1907,2525,0.2204,0.2793,0.4998,29332
AUDUSD=X,FX,TurtleTrading: 25 70,Passive,-1.309,12.874,-0.102,47.769,1,0,1,0,0.5083,0,0.5083,39660
AUDUSD=X,FX,TurtleTrading: 25 75,Active,-3.254,12.805,-0.254,57.53,34,0.17,1903,2524,0.2198,0.2794,0.4992,27963
AUDUSD=X,FX,TurtleTrading: 25 75,Passive,-1.399,12.879,-0.109,47.769,1,0,1,0,0.508,0,0.508,39038
AUDUSD=X,FX,TurtleTrading: 30 45,Active,-2.866,12.786,-0.224,61.422,48,0.23,2019,2430,0.2286,0.2634,0.492,29925
AUDUSD=X,FX,TurtleTrading: 30 45,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40865
AUDUSD=X,FX,TurtleTrading: 30 50,Active,-4.323,12.785,-0.338,68.723,48,0.23,2046,2403,0.2302,0.2592,0.4893,22916
AUDUSD=X,FX,TurtleTrading: 30 50,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40865
AUDUSD=X,FX,TurtleTrading: 30 55,Active,-5.329,12.786,-0.417,71.893,48,0.23,2039,2408,0.2285,0.2591,0.4875,19022
AUDUSD=X,FX,TurtleTrading: 30 55,Passive,-1.186,12.862,-0.092,47.769,1,0,1,0,0.5084,0,0.5084,40510
AUDUSD=X,FX,TurtleTrading: 30 60,Active,-4.717,12.792,-0.369,66.657,44,0.21,2094,2344,0.2375,0.2546,0.4921,21350
AUDUSD=X,FX,TurtleTrading: 30 60,Passive,-1.213,12.871,-0.094,47.769,1,0,1,0,0.5086,0,0.5086,40330
AUDUSD=X,FX,TurtleTrading: 30 65,Active,-5.176,12.793,-0.405,71.193,42,0.2,2064,2372,0.2331,0.2574,0.4905,19617
AUDUSD=X,FX,TurtleTrading: 30 65,Passive,-1.266,12.872,-0.098,47.769,1,0,1,0,0.5083,0,0.5083,39957
AUDUSD=X,FX,TurtleTrading: 30 70,Active,-2.987,12.797,-0.233,57.533,34,0.17,1907,2525,0.2204,0.2793,0.4998,29330
AUDUSD=X,FX,TurtleTrading: 30 70,Passive,-1.308,12.874,-0.102,47.769,1,0,1,0,0.5083,0,0.5083,39662
AUDUSD=X,FX,TurtleTrading: 30 75,Active,-3.254,12.805,-0.254,57.532,34,0.17,1903,2524,0.2198,0.2794,0.4992,27961
AUDUSD=X,FX,TurtleTrading: 30 75,Passive,-1.399,12.879,-0.109,47.769,1,0,1,0,0.508,0,0.508,39041
AUDUSD=X,FX,TurtleTrading: 35 45,Active,-2.866,12.786,-0.224,61.422,48,0.23,2019,2430,0.2286,0.2634,0.492,29923
AUDUSD=X,FX,TurtleTrading: 35 45,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40867
AUDUSD=X,FX,TurtleTrading: 35 50,Active,-4.323,12.785,-0.338,68.723,48,0.23,2046,2403,0.2302,0.2592,0.4893,22915
AUDUSD=X,FX,TurtleTrading: 35 50,Passive,-1.136,12.86,-0.088,47.768,1,0,1,0,0.5087,0,0.5087,40867
AUDUSD=X,FX,TurtleTrading: 35 55,Active,-5.329,12.786,-0.417,71.893,48,0.23,2039,2408,0.2285,0.2591,0.4875,19022
AUDUSD=X,FX,TurtleTrading: 35 55,Passive,-1.186,12.862,-0.092,47.769,1,0,1,0,0.5084,0,0.5084,40510
AUDUSD=X,FX,TurtleTrading: 35 60,Active,-4.717,12.792,-0.369,66.657,44,0.21,2094,2344,0.2375,0.2546,0.4921,21350
AUDUSD=X,FX,TurtleTrading: 35 60,Passive,-1.213,12.871,-0.094,47.769,1,0,1,0,0.5086,0,0.5086,40330
