Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
EPOL,Equities,Random: 0.6,Active,-10.162,28.609,-0.355,84.06,1720,10.24,1728,1770,0.2524,0.2444,0.4969,11297
EPOL,Equities,Random: 0.6,Passive,-0.302,28.798,-0.01,71.57,1,0,1,0,0.5074,0,0.5074,47944
EPOL,Equities,Random: 0.7,Active,-5.72,28.605,-0.2,79.759,1668,9.93,1710,1788,0.2481,0.2456,0.4937,22075
EPOL,Equities,Random: 0.7,Passive,-0.302,28.798,-0.01,71.57,1,0,1,0,0.5074,0,0.5074,47944
EPOL,Equities,Random: 0.8,Active,1.502,28.616,0.052,58.712,1738,10.35,1750,1748,0.2513,0.2384,0.4897,61496
EPOL,Equities,Random: 0.8,Passive,-0.302,28.798,-0.01,71.57,1,0,1,0,0.5074,0,0.5074,47944
EPOL,Equities,Random: 0.9,Active,-13.46,28.664,-0.47,91.766,1776,10.57,1757,1741,0.2467,0.2313,0.478,6722
EPOL,Equities,Random: 0.9,Passive,-0.302,28.798,-0.01,71.57,1,0,1,0,0.5074,0,0.5074,47944
^N225,Equities,Random: 0.1,Active,-0.096,19.145,-0.005,54.151,2101,10.1,2141,2089,0.2688,0.2362,0.505,49198
^N225,Equities,Random: 0.1,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.2,Active,-6.575,16.163,-0.407,80.394,2105,10.12,2111,2119,0.2567,0.231,0.4877,15966
^N225,Equities,Random: 0.2,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.3,Active,-2.203,18.05,-0.122,64.321,2127,10.23,2161,2069,0.2697,0.2326,0.5024,34400
^N225,Equities,Random: 0.3,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.4,Active,-0.065,18.542,-0.004,52.885,2068,9.94,2057,2173,0.2556,0.2428,0.4983,49455
^N225,Equities,Random: 0.4,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.5,Active,-3.931,18.37,-0.214,73.213,2139,10.28,2133,2097,0.2681,0.2376,0.5057,25505
^N225,Equities,Random: 0.5,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.6,Active,3.818,20.113,0.19,46.427,2138,10.28,2121,2109,0.2648,0.2369,0.5017,93780
^N225,Equities,Random: 0.6,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.7,Active,5.57,20.902,0.266,56.365,2092,10.06,2089,2141,0.2629,0.2423,0.5052,124203
^N225,Equities,Random: 0.7,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.8,Active,-0.401,18.867,-0.021,61.506,2107,10.13,2087,2143,0.2648,0.2452,0.5099,46742
^N225,Equities,Random: 0.8,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^N225,Equities,Random: 0.9,Active,1.146,21.02,0.055,67.578,2134,10.26,2147,2083,0.2757,0.2418,0.5175,60540
^N225,Equities,Random: 0.9,Passive,5.11,21.449,0.238,58.502,1,0,1,0,0.5265,0,0.5265,115426
^HSI,Equities,Random: 0.1,Active,-3.083,19.006,-0.162,68.297,2202,10.59,2127,2132,0.2517,0.2409,0.4926,29453
^HSI,Equities,Random: 0.1,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.2,Active,-0.768,19.603,-0.039,65.74,2099,10.09,2108,2151,0.2501,0.2437,0.4938,43888
^HSI,Equities,Random: 0.2,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.3,Active,-0.119,20.061,-0.006,54.09,2110,10.14,2165,2094,0.2599,0.2404,0.5004,49007
^HSI,Equities,Random: 0.3,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.4,Active,0.484,19.976,0.024,56.066,2122,10.2,2170,2089,0.2616,0.2407,0.5022,54251
^HSI,Equities,Random: 0.4,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.5,Active,-6.453,14.445,-0.447,72.445,2183,10.5,2152,2107,0.2613,0.2449,0.5062,16194
^HSI,Equities,Random: 0.5,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.6,Active,7.445,22.345,0.333,44.933,2183,10.5,2134,2125,0.2597,0.2475,0.5072,168272
^HSI,Equities,Random: 0.6,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.7,Active,-2.078,19.054,-0.109,61.925,2046,9.84,2103,2156,0.2517,0.2465,0.4982,35062
^HSI,Equities,Random: 0.7,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.8,Active,-7.56,10.629,-0.711,78.908,2146,10.32,2085,2174,0.2508,0.2498,0.5006,13243
^HSI,Equities,Random: 0.8,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
^HSI,Equities,Random: 0.9,Active,-5.733,14.831,-0.387,70.409,2127,10.23,2132,2127,0.2559,0.244,0.4999,18434
^HSI,Equities,Random: 0.9,Passive,-0.737,19.531,-0.038,56.929,1,0,1,0,0.5114,0,0.5114,44127
000001.SS,Equities,Random: 0.1,Active,-5.828,22.348,-0.261,81.702,2054,9.88,2059,2140,0.2574,0.2398,0.4973,18385
000001.SS,Equities,Random: 0.1,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.2,Active,10.658,23.757,0.449,36.513,2137,10.27,2121,2078,0.2739,0.2417,0.5156,270283
000001.SS,Equities,Random: 0.2,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.3,Active,-4.743,23.332,-0.203,73.701,2135,10.26,2128,2071,0.2667,0.2329,0.4996,22249
000001.SS,Equities,Random: 0.3,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.4,Active,1.635,23.24,0.07,48.964,2088,10.04,2105,2094,0.2648,0.2365,0.5013,65517
000001.SS,Equities,Random: 0.4,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.5,Active,-11.155,20.745,-0.538,91.368,2127,10.23,2061,2138,0.2546,0.2365,0.4911,6968
000001.SS,Equities,Random: 0.5,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.6,Active,-8.959,23.048,-0.389,83.889,2034,9.78,2116,2083,0.2655,0.2346,0.5001,10466
000001.SS,Equities,Random: 0.6,Passive,0.717,23.596,0.03,71.109,1,0,1,0,0.527,0,0.527,56324
000001.SS,Equities,Random: 0.7,Active,-3.957,23.271,-0.17,79.534,2120,10.19,2059,2140,0.2572,0.2398,0.497,25514
