Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
AUDUSD=X,FX,Average_Directional_Index: 6 40,Active,3.491,12.734,0.274,31.521,113,0.54,2068,2444,0.2385,0.2675,0.506,92415
AUDUSD=X,FX,Average_Directional_Index: 6 40,Passive,-0.771,12.81,-0.06,47.769,1,0,1,0,0.5109,0,0.5109,43532
AUDUSD=X,FX,Average_Directional_Index: 7 20,Active,12.091,12.717,0.951,30.958,395,1.88,2212,2307,0.2611,0.2582,0.5194,386988
AUDUSD=X,FX,Average_Directional_Index: 7 20,Passive,-0.857,12.808,-0.067,47.769,1,0,1,0,0.5103,0,0.5103,42848
AUDUSD=X,FX,Average_Directional_Index: 7 25,Active,8.307,12.736,0.652,42.429,276,1.31,2196,2323,0.2576,0.2585,0.516,209082
AUDUSD=X,FX,Average_Directional_Index: 7 25,Passive,-0.857,12.808,-0.067,47.769,1,0,1,0,0.5103,0,0.5103,42848
AUDUSD=X,FX,Average_Directional_Index: 7 30,Active,6.268,12.736,0.492,25.4,163,0.78,2209,2305,0.257,0.2543,0.5113,148534
AUDUSD=X,FX,Average_Directional_Index: 7 30,Passive,-0.749,12.808,-0.058,47.768,1,0,1,0,0.5106,0,0.5106,43702
AUDUSD=X,FX,Average_Directional_Index: 7 35,Active,3.966,12.733,0.311,27.114,117,0.56,2044,2468,0.2367,0.2708,0.5075,100302
AUDUSD=X,FX,Average_Directional_Index: 7 35,Passive,-0.771,12.81,-0.06,47.769,1,0,1,0,0.5109,0,0.5109,43532
AUDUSD=X,FX,Average_Directional_Index: 7 40,Active,4.358,12.753,0.342,26.297,77,0.37,1691,2786,0.199,0.3103,0.5093,106660
AUDUSD=X,FX,Average_Directional_Index: 7 40,Passive,-1.008,12.837,-0.079,47.769,1,0,1,0,0.5093,0,0.5093,41766
AUDUSD=X,FX,Average_Directional_Index: 8 20,Active,9.064,12.723,0.712,34.163,328,1.56,2135,2381,0.252,0.2655,0.5175,236637
AUDUSD=X,FX,Average_Directional_Index: 8 20,Passive,-0.754,12.805,-0.059,47.769,1,0,1,0,0.5104,0,0.5104,43661
AUDUSD=X,FX,Average_Directional_Index: 8 25,Active,4.467,12.731,0.351,32.815,221,1.05,2123,2391,0.2461,0.2623,0.5084,109368
AUDUSD=X,FX,Average_Directional_Index: 8 25,Passive,-0.749,12.808,-0.058,47.768,1,0,1,0,0.5106,0,0.5106,43702
AUDUSD=X,FX,Average_Directional_Index: 8 30,Active,4.857,12.74,0.381,27.713,129,0.61,2174,2338,0.2516,0.2562,0.5078,116874
AUDUSD=X,FX,Average_Directional_Index: 8 30,Passive,-0.771,12.81,-0.06,47.769,1,0,1,0,0.5109,0,0.5109,43532
AUDUSD=X,FX,Average_Directional_Index: 8 35,Active,2.415,12.759,0.189,32.492,85,0.41,1977,2500,0.2323,0.2792,0.5115,76395
AUDUSD=X,FX,Average_Directional_Index: 8 35,Passive,-1.008,12.837,-0.079,47.769,1,0,1,0,0.5093,0,0.5093,41766
AUDUSD=X,FX,Average_Directional_Index: 8 40,Active,4.018,12.756,0.315,27.758,44,0.21,1654,2821,0.1953,0.3135,0.5088,100634
AUDUSD=X,FX,Average_Directional_Index: 8 40,Passive,-0.995,12.839,-0.077,47.769,1,0,1,0,0.5093,0,0.5093,41867
AUDUSD=X,FX,Average_Directional_Index: 9 20,Active,7.023,12.725,0.552,28.002,280,1.33,2141,2374,0.2498,0.2622,0.5121,168656
AUDUSD=X,FX,Average_Directional_Index: 9 20,Passive,-0.749,12.806,-0.058,47.768,1,0,1,0,0.5105,0,0.5105,43702
AUDUSD=X,FX,Average_Directional_Index: 9 25,Active,3.142,12.736,0.247,33.721,173,0.82,2231,2282,0.2566,0.2493,0.5059,87007
AUDUSD=X,FX,Average_Directional_Index: 9 25,Passive,-0.744,12.809,-0.058,47.769,1,0,1,0,0.5107,0,0.5107,43745
AUDUSD=X,FX,Average_Directional_Index: 9 30,Active,4.068,12.74,0.319,29.072,105,0.5,2180,2328,0.2544,0.2578,0.5122,102012
AUDUSD=X,FX,Average_Directional_Index: 9 30,Passive,-0.784,12.816,-0.061,47.769,1,0,1,0,0.5106,0,0.5106,43431
AUDUSD=X,FX,Average_Directional_Index: 9 35,Active,1.073,12.764,0.084,39.775,67,0.32,2348,2127,0.274,0.238,0.512,60435
AUDUSD=X,FX,Average_Directional_Index: 9 35,Passive,-0.995,12.839,-0.077,47.769,1,0,1,0,0.5093,0,0.5093,41867
AUDUSD=X,FX,Average_Directional_Index: 9 40,Active,3.343,12.766,0.262,28.256,34,0.16,2016,2457,0.2352,0.2732,0.5084,89626
AUDUSD=X,FX,Average_Directional_Index: 9 40,Passive,-1.007,12.842,-0.078,47.769,1,0,1,0,0.5093,0,0.5093,41779
AUDUSD=X,FX,Average_Directional_Index: 10 20,Active,5.985,12.731,0.47,27.236,243,1.16,2121,2392,0.2464,0.2632,0.5096,141577
AUDUSD=X,FX,Average_Directional_Index: 10 20,Passive,-0.744,12.809,-0.058,47.769,1,0,1,0,0.5107,0,0.5107,43745
AUDUSD=X,FX,Average_Directional_Index: 10 25,Active,3.365,12.737,0.264,30.437,141,0.67,2237,2276,0.2577,0.2493,0.507,90435
AUDUSD=X,FX,Average_Directional_Index: 10 25,Passive,-0.744,12.809,-0.058,47.769,1,0,1,0,0.5107,0,0.5107,43745
AUDUSD=X,FX,Average_Directional_Index: 10 30,Active,2.406,12.763,0.189,29.033,85,0.41,1997,2479,0.2341,0.2757,0.5098,76262
AUDUSD=X,FX,Average_Directional_Index: 10 30,Passive,-0.997,12.838,-0.078,47.769,1,0,1,0,0.5092,0,0.5092,41853
AUDUSD=X,FX,Average_Directional_Index: 10 35,Active,3.253,12.763,0.255,33.838,42,0.2,2171,2303,0.255,0.2582,0.5132,88256
AUDUSD=X,FX,Average_Directional_Index: 10 35,Passive,-1.023,12.84,-0.08,47.769,1,0,1,0,0.5094,0,0.5094,41660
AUDUSD=X,FX,Average_Directional_Index: 10 40,Active,2.066,12.773,0.162,38.602,22,0.11,2194,2275,0.2544,0.2522,0.5066,71852
AUDUSD=X,FX,Average_Directional_Index: 10 40,Passive,-1.067,12.845,-0.083,47.769,1,0,1,0,0.5093,0,0.5093,41338
AUDUSD=X,FX,Average_Directional_Index: 11 20,Active,4.393,12.735,0.345,26.554,207,0.99,2174,2337,0.2512,0.256,0.5072,107919
