Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
GC=F,Commodities,AutoARIMAbased: 126 moving,Active,-0.08,13.383,-0.006,15.156,86,3.91,286,162,0.3296,0.1637,0.4934,49928
GC=F,Commodities,AutoARIMAbased: 126 moving,Passive,17.504,13.322,1.314,11.019,1,0,1,0,0.531,0,0.531,66776
BZ=F,Commodities,AutoARIMAbased: 21 expanding,Active,-10.645,38.395,-0.277,46.574,123,4.56,284,274,0.2581,0.233,0.491,38970
BZ=F,Commodities,AutoARIMAbased: 21 expanding,Passive,-0.853,38.503,-0.022,44.552,1,0,1,0,0.5161,0,0.5161,49061
BZ=F,Commodities,AutoARIMAbased: 21 moving,Active,-11.27,38.524,-0.293,40.92,134,4.96,300,255,0.2703,0.2072,0.4775,38424
BZ=F,Commodities,AutoARIMAbased: 21 moving,Passive,-0.72,38.637,-0.019,44.459,1,0,1,0,0.5189,0,0.5189,49211
BZ=F,Commodities,AutoARIMAbased: 63 expanding,Active,-19.437,33.763,-0.576,46.605,115,4.6,260,247,0.2539,0.2229,0.4767,32120
BZ=F,Commodities,AutoARIMAbased: 63 expanding,Passive,-9.56,34.813,-0.275,42.834,1,0,1,0,0.5174,0,0.5174,40702
BZ=F,Commodities,AutoARIMAbased: 63 moving,Active,-26.466,33.707,-0.785,59.934,119,4.76,246,261,0.2422,0.2364,0.4787,26643
BZ=F,Commodities,AutoARIMAbased: 63 moving,Passive,-9.56,34.813,-0.275,42.834,1,0,1,0,0.5174,0,0.5174,40702
BZ=F,Commodities,AutoARIMAbased: 126 expanding,Active,-19.901,32.167,-0.619,38.208,104,4.73,239,208,0.2649,0.2208,0.4857,33553
BZ=F,Commodities,AutoARIMAbased: 126 expanding,Passive,-7.499,32.882,-0.228,35.522,1,0,1,0,0.5121,0,0.5121,43462
BZ=F,Commodities,AutoARIMAbased: 126 moving,Active,-21.945,32.224,-0.681,42.207,107,4.86,231,216,0.2539,0.223,0.4768,32029
BZ=F,Commodities,AutoARIMAbased: 126 moving,Passive,-7.499,32.882,-0.228,35.522,1,0,1,0,0.5121,0,0.5121,43462
SI=F,Commodities,AutoARIMAbased: 21 expanding,Active,27.829,28.187,0.987,20.859,112,4.15,265,290,0.2496,0.2747,0.5242,86031
SI=F,Commodities,AutoARIMAbased: 21 expanding,Passive,8.559,28.293,0.303,34.558,1,0,1,0,0.4973,0,0.4973,59951
SI=F,Commodities,AutoARIMAbased: 21 moving,Active,31.13,28.214,1.103,32.602,116,4.3,279,276,0.2621,0.2621,0.5242,91018
SI=F,Commodities,AutoARIMAbased: 21 moving,Passive,8.559,28.293,0.303,34.558,1,0,1,0,0.4973,0,0.4973,59951
SI=F,Commodities,AutoARIMAbased: 63 expanding,Active,28.433,27.863,1.02,20.86,104,4.16,236,272,0.2369,0.2816,0.5184,83381
SI=F,Commodities,AutoARIMAbased: 63 expanding,Passive,4.886,28.024,0.174,32.941,1,0,1,0,0.4913,0,0.4913,55120
SI=F,Commodities,AutoARIMAbased: 63 moving,Active,15.334,27.911,0.549,17.826,106,4.24,245,263,0.2369,0.2641,0.501,66925
SI=F,Commodities,AutoARIMAbased: 63 moving,Passive,4.886,28.024,0.174,32.941,1,0,1,0,0.4913,0,0.4913,55120
SI=F,Commodities,AutoARIMAbased: 126 expanding,Active,27.834,28.343,0.982,20.862,93,4.23,216,232,0.2522,0.2721,0.5243,77670
SI=F,Commodities,AutoARIMAbased: 126 expanding,Passive,21.733,28.364,0.766,20.209,1,0,1,0,0.4978,0,0.4978,71148
SI=F,Commodities,AutoARIMAbased: 126 moving,Active,-18.165,28.532,-0.637,40.752,99,4.5,218,229,0.2328,0.2461,0.4789,34927
SI=F,Commodities,AutoARIMAbased: 126 moving,Passive,21.76,28.451,0.765,20.24,1,0,1,0,0.4989,0,0.4989,71121
NG=F,Commodities,AutoARIMAbased: 21 expanding,Active,-8.142,77.237,-0.105,66.153,16,0.59,204,354,0.1918,0.328,0.5197,41428
NG=F,Commodities,AutoARIMAbased: 21 expanding,Passive,-37.41,77.403,-0.483,82.912,1,0,1,0,0.4964,0,0.4964,17717
NG=F,Commodities,AutoARIMAbased: 21 moving,Active,-60.731,77.09,-0.788,90.182,123,4.56,284,272,0.2374,0.232,0.4694,6358
NG=F,Commodities,AutoARIMAbased: 21 moving,Passive,-37.476,77.19,-0.486,82.912,1,0,1,0,0.4946,0,0.4946,17741
NG=F,Commodities,AutoARIMAbased: 63 expanding,Active,-7.291,78.336,-0.093,66.153,10,0.4,169,347,0.1725,0.3488,0.5213,42820
NG=F,Commodities,AutoARIMAbased: 63 expanding,Passive,-40.365,78.235,-0.516,82.912,1,0,1,0,0.4961,0,0.4961,17350
NG=F,Commodities,AutoARIMAbased: 63 moving,Active,-42.014,78.288,-0.537,77.024,117,4.68,244,272,0.2267,0.2597,0.4864,16381
NG=F,Commodities,AutoARIMAbased: 63 moving,Passive,-40.365,78.235,-0.516,82.912,1,0,1,0,0.4961,0,0.4961,17350
NG=F,Commodities,AutoARIMAbased: 126 expanding,Active,-2.834,76.141,-0.037,61.164,4,0.18,115,338,0.128,0.3863,0.5143,47481
NG=F,Commodities,AutoARIMAbased: 126 expanding,Passive,-43.695,76.687,-0.57,82.912,1,0,1,0,0.4879,0,0.4879,17805
NG=F,Commodities,AutoARIMAbased: 126 moving,Active,14.767,75.585,0.195,46.947,91,4.14,206,247,0.223,0.2826,0.5055,64046
NG=F,Commodities,AutoARIMAbased: 126 moving,Passive,-43.695,76.687,-0.57,82.912,1,0,1,0,0.4879,0,0.4879,17805
HG=F,Commodities,AutoARIMAbased: 21 expanding,Active,-8.175,23.368,-0.35,30.233,156,5.78,278,278,0.233,0.233,0.4659,41396
HG=F,Commodities,AutoARIMAbased: 21 expanding,Passive,-0.21,23.411,-0.009,34.963,1,0,1,0,0.4964,0,0.4964,49768
HG=F,Commodities,AutoARIMAbased: 21 moving,Active,-5.506,23.397,-0.235,36.666,119,4.41,300,256,0.2563,0.2186,0.4749,44107
HG=F,Commodities,AutoARIMAbased: 21 moving,Passive,-0.21,23.411,-0.009,34.963,1,0,1,0,0.4964,0,0.4964,49768
HG=F,Commodities,AutoARIMAbased: 63 expanding,Active,0.127,23.2,0.005,27.999,143,5.72,261,255,0.2384,0.2345,0.4729,50130
HG=F,Commodities,AutoARIMAbased: 63 expanding,Passive,-3.184,23.246,-0.137,33.269,1,0,1,0,0.4961,0,0.4961,46795
HG=F,Commodities,AutoARIMAbased: 63 moving,Active,-12.286,23.188,-0.53,48.674,111,4.44,243,273,0.219,0.2519,0.4709,38230
HG=F,Commodities,AutoARIMAbased: 63 moving,Passive,-3.184,23.246,-0.137,33.269,1,0,1,0,0.4961,0,0.4961,46795
HG=F,Commodities,AutoARIMAbased: 126 expanding,Active,0.137,22.184,0.006,27.999,129,5.86,236,217,0.2583,0.2252,0.4834,50123
HG=F,Commodities,AutoARIMAbased: 126 expanding,Passive,16.271,22.439,0.725,16.933,1,0,1,0,0.5099,0,0.5099,65563
HG=F,Commodities,AutoARIMAbased: 126 moving,Active,-24.413,22.129,-1.103,52.424,110,5,246,207,0.2649,0.2119,0.4768,30232
HG=F,Commodities,AutoARIMAbased: 126 moving,Passive,16.271,22.439,0.725,16.933,1,0,1,0,0.5099,0,0.5099,65563
BTC-USD,Cryptocurrency,AutoARIMAbased: 21 expanding,Active,-7.176,29.262,-0.245,37.404,195,6.96,434,389,0.2394,0.2175,0.4569,39206
BTC-USD,Cryptocurrency,AutoARIMAbased: 21 expanding,Passive,16.354,30.835,0.53,50.588,1,0,1,0,0.4957,0,0.4957,81999
BTC-USD,Cryptocurrency,AutoARIMAbased: 21 moving,Active,6.226,34.042,0.183,40.062,179,6.39,437,384,0.2546,0.2278,0.4823,60873
BTC-USD,Cryptocurrency,AutoARIMAbased: 21 moving,Passive,16.397,30.748,0.533,50.588,1,0,1,0,0.4957,0,0.4957,81999
BTC-USD,Cryptocurrency,AutoARIMAbased: 63 expanding,Active,-3.304,31.821,-0.104,37.69,186,7.15,409,372,0.2369,0.2202,0.4571,45056
BTC-USD,Cryptocurrency,AutoARIMAbased: 63 expanding,Passive,14.119,32.961,0.428,54.557,1,0,1,0,0.493,0,0.493,75290
BTC-USD,Cryptocurrency,AutoARIMAbased: 63 moving,Active,12.385,36.923,0.335,31.579,150,5.77,452,329,0.274,0.2023,0.4763,71801
BTC-USD,Cryptocurrency,AutoARIMAbased: 63 moving,Passive,14.119,32.961,0.428,54.557,1,0,1,0,0.493,0,0.493,75290
BTC-USD,Cryptocurrency,AutoARIMAbased: 126 expanding,Active,-7.903,29.324,-0.27,29.954,172,7.17,377,341,0.2368,0.2187,0.4554,39546
BTC-USD,Cryptocurrency,AutoARIMAbased: 126 expanding,Passive,19.189,29.534,0.65,39.242,1,0,1,0,0.493,0,0.493,82449
BTC-USD,Cryptocurrency,AutoARIMAbased: 126 moving,Active,-3.535,29.17,-0.121,41.353,152,6.33,423,295,0.273,0.1908,0.4638,45127
BTC-USD,Cryptocurrency,AutoARIMAbased: 126 moving,Passive,19.189,29.534,0.65,39.242,1,0,1,0,0.493,0,0.493,82449
ETH-USD,Cryptocurrency,AutoARIMAbased: 21 expanding,Active,21.929,55.25,0.397,59.046,111,3.96,360,462,0.2165,0.281,0.4976,95463
ETH-USD,Cryptocurrency,AutoARIMAbased: 21 expanding,Passive,11.363,56.45,0.201,70.763,1,0,1,0,0.4988,0,0.4988,71028
ETH-USD,Cryptocurrency,AutoARIMAbased: 21 moving,Active,19,55.735,0.341,76.026,175,6.25,387,432,0.232,0.265,0.4969,88004
ETH-USD,Cryptocurrency,AutoARIMAbased: 21 moving,Passive,11.466,56.771,0.202,70.763,1,0,1,0,0.4957,0,0.4957,71151
ETH-USD,Cryptocurrency,AutoARIMAbased: 63 expanding,Active,13.506,54.438,0.248,58.691,104,4,338,441,0.2115,0.2795,0.491,74006
ETH-USD,Cryptocurrency,AutoARIMAbased: 63 expanding,Passive,8.653,55.581,0.156,70.474,1,0,1,0,0.4974,0,0.4974,64644
ETH-USD,Cryptocurrency,AutoARIMAbased: 63 moving,Active,14.844,55.465,0.268,83.655,151,5.81,448,331,0.2907,0.219,0.5096,76783
ETH-USD,Cryptocurrency,AutoARIMAbased: 63 moving,Passive,8.681,55.597,0.156,70.474,1,0,1,0,0.4968,0,0.4968,64718
ETH-USD,Cryptocurrency,AutoARIMAbased: 126 expanding,Active,1.723,54.702,0.031,58.578,96,4,315,402,0.2134,0.2789,0.4923,52490
ETH-USD,Cryptocurrency,AutoARIMAbased: 126 expanding,Passive,9.339,56.261,0.166,61.307,1,0,1,0,0.4951,0,0.4951,64461
ETH-USD,Cryptocurrency,AutoARIMAbased: 126 moving,Active,-52.398,52.426,-0.999,90.541,158,6.58,389,329,0.2535,0.2173,0.4708,6032
ETH-USD,Cryptocurrency,AutoARIMAbased: 126 moving,Passive,9.374,56.277,0.167,61.307,1,0,1,0,0.4944,0,0.4944,64543
