Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
GBPUSD=X,FX,MACD: 9 26 11,Active,-1.088,9.631,-0.113,42.812,385,1.86,2220,2243,0.2424,0.2505,0.4929,41196
GBPUSD=X,FX,MACD: 9 26 11,Passive,-2.584,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31452
GBPUSD=X,FX,MACD: 9 27 7,Active,0.22,9.629,0.023,23.997,431,2.08,2234,2232,0.2459,0.251,0.4969,51986
GBPUSD=X,FX,MACD: 9 27 7,Passive,-2.572,9.634,-0.267,49.345,1,0,1,0,0.4924,0,0.4924,31510
GBPUSD=X,FX,MACD: 9 27 8,Active,0.709,9.625,0.074,27.853,407,1.97,2232,2233,0.2457,0.2513,0.497,56670
GBPUSD=X,FX,MACD: 9 27 8,Passive,-2.575,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31497
GBPUSD=X,FX,MACD: 9 27 9,Active,0.188,9.629,0.02,29.759,399,1.93,2228,2236,0.244,0.2504,0.4944,51693
GBPUSD=X,FX,MACD: 9 27 9,Passive,-2.591,9.636,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 27 10,Active,-0.494,9.63,-0.051,38.659,389,1.88,2224,2239,0.2433,0.2505,0.4938,45804
GBPUSD=X,FX,MACD: 9 27 10,Passive,-2.584,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31452
GBPUSD=X,FX,MACD: 9 27 11,Active,-1.083,9.632,-0.112,42.759,377,1.82,2211,2251,0.2418,0.2519,0.4937,41229
GBPUSD=X,FX,MACD: 9 27 11,Passive,-2.592,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31408
GBPUSD=X,FX,MACD: 9 28 7,Active,1.13,9.627,0.117,22.938,423,2.04,2235,2230,0.2473,0.2522,0.4994,61019
GBPUSD=X,FX,MACD: 9 28 7,Passive,-2.575,9.635,-0.267,49.345,1,0,1,0,0.4923,0,0.4923,31497
